Page ID,Page name,Disclaimer,Amount spent (GBP)
514496388634553,Calder Valley Labour,Joseph Andrew Robert Thompson,≤100
2015966338421658,Kids Operating Room,These ads ran without a disclaimer,≤100
166857596717601,Greater Manchester Police,Greater Manchester Police,≤100
102079535460902,Pickstar UK,These ads ran without a disclaimer,≤100
101255718164248,350 UK,These ads ran without a disclaimer,≤100
104635334900737,Seemels,These ads ran without a disclaimer,≤100
103122012343874,UK Agri-Tech Centres,These ads ran without a disclaimer,≤100
105534168444891,FEWE,These ads ran without a disclaimer,≤100
401702409964226,TSA - Token,These ads ran without a disclaimer,≤100
102978085708348,Burning Ukraine,These ads ran without a disclaimer,≤100
0,Instagram User 1712717537,These ads ran without a disclaimer,≤100
1619969771657694,Yidan Prize,These ads ran without a disclaimer,≤100
101563159152030,Humanitarian,These ads ran without a disclaimer,≤100
140006211570448,Reewild,Reewild,≤100
1627518587349402,Sandbanks,These ads ran without a disclaimer,≤100
227860217272561,Edinburgh Evening News,These ads ran without a disclaimer,≤100
104144445332464,instacam_official,These ads ran without a disclaimer,≤100
162678203751209,Gilead Sciences,These ads ran without a disclaimer,≤100
101194579235753,Sally Shamieh Elections 2022,Anthony Azoury,≤100
110801555616894,Sophia La Mer,These ads ran without a disclaimer,≤100
295501270521909,Tony Anthony,These ads ran without a disclaimer,≤100
743321286418295,Jason Perry,Croydon Conservative Federation,≤100
259375503112,HP Graphic Arts,These ads ran without a disclaimer,≤100
411190639078647,Croydon Conservatives,Croydon Conservative Federation,≤100
156259257856,Al Isharah,These ads ran without a disclaimer,≤100
15974534830,Magnum Photos,These ads ran without a disclaimer,≤100
5740844431,University of Aberdeen,These ads ran without a disclaimer,≤100
110918541097086,Stonehouse,These ads ran without a disclaimer,≤100
522407151481434,CBRE Residential,These ads ran without a disclaimer,≤100
105851635006416,ATYS,These ads ran without a disclaimer,≤100
278599218981694,Worthing West Constituency Labour Party,Worthing West CLP,≤100
1139985452739656,Stem & Glory,These ads ran without a disclaimer,≤100
104379998876234,Diane Forsythe MLA,Diane Jane Forsythe,≤100
177855115588808,The Week UK,These ads ran without a disclaimer,≤100
107300975232165,Bethany Ferris - North Antrim UUP,James Hugh Carson,≤100
623375534361141,Displate,These ads ran without a disclaimer,≤100
649355115447137,Elena Whitham MSP,Paul Cairns,≤100
114161232550405,Farnley and Wortley Labour Party,Miss Katie Rebekah Lowes,≤100
109551488345838,michaela4vplt,Michaela Madziova,≤100
151196904914893,Victor Pinchuk Foundation,These ads ran without a disclaimer,≤100
351857504932774,Bromley & Chislehurst Labour,Bromley & Chislehurst Labour Party,≤100
2114118688620707,Vote Marcel Laval for Pembroke St Mary's South & Monkton,Marcel Louis Laval,≤100
565747120116085,Educated Choices Program,These ads ran without a disclaimer,≤100
101795454757704,Ste Hughes Music,Stephen William Hughes,≤100
111248092309531,Routledge Built Environment,These ads ran without a disclaimer,≤100
226830347447361,NordVPN,These ads ran without a disclaimer,≤100
143107542452083,Media Reform UK,These ads ran without a disclaimer,≤100
248614481874426,Breast Cancer UK,Breast Cancer UK,≤100
105234254646385,Image N Pay,These ads ran without a disclaimer,≤100
102999628329018,Dr Shadman Zaman,Shadman Zaman,≤100
568538453178353,Solace Women's Aid,These ads ran without a disclaimer,≤100
120813145989029,Emy Spinks Arts & Prints,These ads ran without a disclaimer,≤100
6447117653,Crisis,These ads ran without a disclaimer,≤100
107120534749570,Novuna Vehicle Solutions,These ads ran without a disclaimer,≤100
561671214286179,Colt & Willow,These ads ran without a disclaimer,≤100
1930410900543324,Côtes du Rhône Wines,These ads ran without a disclaimer,≤100
106079964406602,Prints With Personality,These ads ran without a disclaimer,≤100
102215731832093,nuddy uk,These ads ran without a disclaimer,≤100
368484376614516,Lottoland UK,These ads ran without a disclaimer,≤100
1795637400696546,Neath Port Talbot Labour,Stephanie Victoria Lynch,≤100
124021824381533,The Daily Reminder,These ads ran without a disclaimer,≤100
2144446745867511,Welbeck Publishing,These ads ran without a disclaimer,≤100
0,Instagram User 4813087917,These ads ran without a disclaimer,≤100
125697538572,Gillian Kyle,These ads ran without a disclaimer,≤100
100782539064404,V-Raptor,These ads ran without a disclaimer,≤100
358396214571055,Margarita Alex,These ads ran without a disclaimer,≤100
105454254462471,Futurevox,These ads ran without a disclaimer,≤100
296987267375706,New Zealand Story,These ads ran without a disclaimer,≤100
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,≤100
112359624543063,The Post Traveling,These ads ran without a disclaimer,≤100
103925861072732,Medical Update Online,These ads ran without a disclaimer,≤100
111465087445255,Cllr Gareth Dowling,Gareth Dowling,≤100
275443756320182,Martin Murphy and Monkseaton South News,Tynemouth Constituency Labour Party,≤100
102829741166944,Nickie Aiken MP,Cities of London & Westminster Conservatives,≤100
834282110058979,"The Bridge - Health, Fitness & Wellbeing",These ads ran without a disclaimer,≤100
111033680330777,Transport for the North,Transport for the North,≤100
358413825239,Wavin UK,These ads ran without a disclaimer,≤100
1795876867305362,Group for Action on Leeds Bradford Airport - GALBA,Nicholas Mark Hodgkinson,≤100
201134786694563,Micro Rainbow,These ads ran without a disclaimer,≤100
109921824939975,World Park,These ads ran without a disclaimer,≤100
101104688054021,andys_travels71,These ads ran without a disclaimer,≤100
100447235921916,VëGa shop,These ads ran without a disclaimer,≤100
34042575517,Familia Torres,These ads ran without a disclaimer,≤100
109799757571017,Integra Research Solutions,These ads ran without a disclaimer,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
392011914244276,Muneeb Shakil Kazi,These ads ran without a disclaimer,≤100
222263521198042,"No Knives, Better Lives",These ads ran without a disclaimer,≤100
100177155707169,A Revolutionary Act,Christopher James Boyle,≤100
269359226822271,The Vavengers,The Vavengers,≤100
100294524873469,On the Edge,On The Edge Conservation,≤100
739722549392872,Lisa's Law Solicitors,Chuanli Ding,≤100
105059658368915,Life With Dignity Campaign,These ads ran without a disclaimer,≤100
455380344852029,GoFundMe,These ads ran without a disclaimer,≤100
102108662337605,Heroes Behind Headlines Podcast,These ads ran without a disclaimer,≤100
100425305937986,Help Save Children in Ukraine,These ads ran without a disclaimer,≤100
100331275937341,Silly Goose Designs,These ads ran without a disclaimer,≤100
110294754035155,Boundless _Interiors,Boundless Interiors,≤100
562793257545654,The Know,This Much I Know,≤100
103656052315328,Katrina Alexander,These ads ran without a disclaimer,≤100
105949701379638,The Late Comedy,These ads ran without a disclaimer,≤100
186136698244352,Dundee Museum of Transport,These ads ran without a disclaimer,≤100
19106912829,Theatre Deli London,Curving Road Ltd,≤100
2034179520134606,Bridgemary Focus,Bridgemary Focus,≤100
101124769237463,Kostiantyn Tkachuk,These ads ran without a disclaimer,≤100
106356784418536,The Reverend Vet,Sonder Digital,≤100
791666524369919,Beyond Bamboo,These ads ran without a disclaimer,≤100
111500587190118,Tweakit,These ads ran without a disclaimer,≤100
113058796831245,Mark Webb - Brockmoor and Pensnett,Mark Andrew Webb,≤100
0,Instagram User 8002346686,These ads ran without a disclaimer,≤100
103293049001601,Pray For Ukraine,These ads ran without a disclaimer,≤100
107563660809465,Recusant Nine,Raja Miah,≤100
105213446201178,International Justice Mission,These ads ran without a disclaimer,≤100
108540918455818,Charity Ukraine Fond,These ads ran without a disclaimer,≤100
106643457546351,Simon Sapper Makes You Think,Simon Sapper Makes You Think,≤100
108942604027326,The Majestic Quran,These ads ran without a disclaimer,≤100
241939685991567,Priestlands Birch Products,These ads ran without a disclaimer,≤100
144512175608546,Garnier,These ads ran without a disclaimer,≤100
110326662354766,MoneyWeek,These ads ran without a disclaimer,≤100
667304626644006,Biegam bo mnie ludzkość wqrwia,These ads ran without a disclaimer,≤100
398997666821259,Preston Ward Labour Party,Tynemouth Constituency Labour Party,≤100
20781959145,Sadhguru,These ads ran without a disclaimer,≤100
109038901764073,True Talk Media,These ads ran without a disclaimer,≤100
105622451639655,Social Democratic Party - NW London,Stephen Ritchie Gardner,≤100
435761629822155,Commonwealth Foundation,These ads ran without a disclaimer,≤100
136866389673563,Plümo Studio,These ads ran without a disclaimer,≤100
109229521637435,Zahid Bhatti,These ads ran without a disclaimer,≤100
101894244975919,Obywatelstwo Brytyjskie Paszport UK,Paszport.UK,≤100
589774411381118,The Principles of War,These ads ran without a disclaimer,≤100
102394862132772,Biome,These ads ran without a disclaimer,≤100
794379677613842,Winsford Labour Team,Cheshire West Labour,≤100
1970210346596365,Maki and Bowl,These ads ran without a disclaimer,≤100
104401014846328,Counter Culture Beauty Store,These ads ran without a disclaimer,≤100
55275672093,Natracare,Natracare,≤100
55405987352,World of Camping,World of Camping,≤100
299389931883,Groundwork,These ads ran without a disclaimer,≤100
109767844740184,Neutral Ignition,These ads ran without a disclaimer,≤100
597441653632611,Medik8,These ads ran without a disclaimer,≤100
229727473857096,IT Glue,These ads ran without a disclaimer,≤100
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100
846344642080070,LloydsPharmacy Online Doctor,These ads ran without a disclaimer,≤100
114534984581635,P-Pal,These ads ran without a disclaimer,≤100
1098584660324287,Health Awareness,These ads ran without a disclaimer,≤100
767155079969168,Welwyn Hatfield Labour,Welwyn Hatfield Labour,≤100
921825714514933,Southend Labour,The Labour Party,≤100
253615198009828,Anglo American,These ads ran without a disclaimer,≤100
101343745858369,Virtual World Pictures,These ads ran without a disclaimer,≤100
63306224439,Trip.com,These ads ran without a disclaimer,≤100
0,Instagram User 8237309194,These ads ran without a disclaimer,≤100
104498255510882,Dev Ahuja for Broughton,Devdeep Ahuja,≤100
900797180263590,Nomad Eyewear,These ads ran without a disclaimer,≤100
112641501209131,Proud To Be,These ads ran without a disclaimer,≤100
960011534163364,Matthew Crampton,Richard Matthew Crampton,≤100
334661073545405,Step One,These ads ran without a disclaimer,≤100
103940752286011,Occupation of Ukraine? The third option. Papers in pdf format,These ads ran without a disclaimer,≤100
1408185752835376,Diocese of Westminster,Diocese of Westminster,≤100
109675210820281,Det Blaa Kartel,These ads ran without a disclaimer,≤100
112558637050998,TAKK - Essentials Only,These ads ran without a disclaimer,≤100
0,Instagram User 376947102,These ads ran without a disclaimer,≤100
1104066886293096,East Midlands Labour,East Midlands Labour Party,≤100
1233256653365264,Centre for Women's Justice,These ads ran without a disclaimer,≤100
6149699161,The Mirror,These ads ran without a disclaimer,≤100
1459044004350649,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",These ads ran without a disclaimer,≤100
140578142778183,UNISON Aberdeen City,These ads ran without a disclaimer,≤100
107479575244338,Sofia 6410,These ads ran without a disclaimer,≤100
104358112279017,SDM,These ads ran without a disclaimer,≤100
112683296873336,Councillor Ray Goodwin for Castle Vale,Raymond John Goodwin,≤100
21591025194,The University of Melbourne,These ads ran without a disclaimer,≤100
123371599062086,EarthKind,These ads ran without a disclaimer,≤100
100692909005777,equitablecoaching,These ads ran without a disclaimer,≤100
107285028200423,Milky Plant,These ads ran without a disclaimer,≤100
2222965154687775,Utility Week Live,These ads ran without a disclaimer,≤100
108440897358717,Freedom IN Ukraine,These ads ran without a disclaimer,≤100
953545597997735,ROSA NI - Socialist Feminist Movement,Ann Katrin Orr,≤100
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100
188918654329,Children in Crossfire,These ads ran without a disclaimer,≤100
100674019243402,UA,These ads ran without a disclaimer,≤100
131759943686870,Global Citizen,These ads ran without a disclaimer,≤100
100969878769601,Network of Black British Social Workers,These ads ran without a disclaimer,≤100
100555615400606,Music Discoveries,These ads ran without a disclaimer,≤100
650350121728140,366 Concept - Retro Furniture,These ads ran without a disclaimer,≤100
114049887052731,Histories of Colour,These ads ran without a disclaimer,≤100
105224005411716,The Millennial saver,These ads ran without a disclaimer,≤100
157679547714332,E&T Magazine,These ads ran without a disclaimer,≤100
1727970884168768,Mayorbfc,Alvin Edwin Finch,≤100
510321059044885,Patchwork Foundation,Patchwork Foundation,≤100
103562345674653,Steven Calvert - Vote 1 for Scottish Labour for Culloden and Ardersier,Steven Thomas Calvert,≤100
1933283223404242,Two Farmers,These ads ran without a disclaimer,≤100
