Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
108669444641001,plantteapr,These ads ran without a disclaimer,≤100,1
0,Instagram User 1371440448,These ads ran without a disclaimer,≤100,1
768856893142300,Pirate's Life Vacations,These ads ran without a disclaimer,≤100,2
114673241245395,Judge Scott Janowitz,Judge Scott Janowitz Campaign Committee,≤100,1
180428169136985,America Trends Podcast,These ads ran without a disclaimer,≤100,1
111081704411633,Vince Polistina,These ads ran without a disclaimer,≤100,2
152685491409404,701 Center for Contemporary Art,These ads ran without a disclaimer,≤100,1
702700739861080,Children's Advocacy Center of Hidalgo and Starr Counties,These ads ran without a disclaimer,≤100,4
172513763934,GLIDE,These ads ran without a disclaimer,≤100,1
1614521742134257,Global Empowerment Mission,These ads ran without a disclaimer,≤100,1
8937891858,Moonstone Studio & Monster Press,These ads ran without a disclaimer,≤100,1
277988185565948,Hugg & Hall Equipment Company,These ads ran without a disclaimer,≤100,1
187307345243003,Surfshark,These ads ran without a disclaimer,≤100,1
496604374032603,Ananday,These ads ran without a disclaimer,≤100,1
105079715339842,People’s History NJ,These ads ran without a disclaimer,≤100,1
2346896725544536,The 49%,These ads ran without a disclaimer,≤100,1
1405129509633065,Ebo Entsuah,Ebo Revel Isaac Entsuah,≤100,1
467505110685324,MaripoSA,These ads ran without a disclaimer,≤100,1
0,Instagram User 4251041119,These ads ran without a disclaimer,≤100,1
900276213329915,Lauren Cotner For Torrance City Council 2022,Lauren Cotner For City Council 2022,≤100,1
177958776092152,Tme Studios,These ads ran without a disclaimer,≤100,1
138341562858817,Jeleata Nicole- Fine Art,These ads ran without a disclaimer,≤100,2
115182658491814,Giraffe Heroes,These ads ran without a disclaimer,≤100,1
552760818512584,News Leaders Association,These ads ran without a disclaimer,≤100,1
104599425189096,Nathan White For Palm Bay City Council,Nathan Timothy White,≤100,1
756941884369337,NJPC NJ Youth Justice Initiative-A Family & Youth-Driven Grassroots Program,These ads ran without a disclaimer,≤100,1
909774539068999,Scopio,These ads ran without a disclaimer,≤100,1
427079111010990,Trobár,These ads ran without a disclaimer,≤100,1
74140907087,ONEgeneration,These ads ran without a disclaimer,≤100,1
103957995501265,ขายที่ดินหัวหินชะอำ แปลงสวย วิวภูเขา ราคาถูก,These ads ran without a disclaimer,≤100,1
26898960227,KHOL 89.1 FM,"JACKSON HOLE COMMUNITY RADIO, INCORPORATED",≤100,1
932232940294509,Law Enforcement Today Radio Show,These ads ran without a disclaimer,≤100,2
106243634054070,Hawaiian Legacy Reforestation Initiative,These ads ran without a disclaimer,≤100,1
1650665765203555,United Madison,These ads ran without a disclaimer,≤100,1
23853558594,Global Communities,These ads ran without a disclaimer,≤100,1
108480470926623,Sublette County Hospital District,Hospital District PAC,≤100,1
60865633726,Love Justice International,These ads ran without a disclaimer,≤100,3
0,Instagram User 5899959667,These ads ran without a disclaimer,≤100,1
56008811371,Rollins Museum of Art,These ads ran without a disclaimer,≤100,1
105396684401017,MCMitchell,These ads ran without a disclaimer,≤100,1
141786816970,Cruise Lines International Association - CLIA,These ads ran without a disclaimer,≤100,1
2580080188700986,Arizona Historical Americana and Pop Culture Show,Ronald Alan Puechner,≤100,2
218217951617390,New Mexico For Equine Rights & Open Government,Nancy Lou Henry,≤100,1
103003445739899,Falafel And Caviar,These ads ran without a disclaimer,≤100,5
309150422441703,Elisha D. Smith Public Library,These ads ran without a disclaimer,≤100,1
253434514838206,The Cary Theater,These ads ran without a disclaimer,≤100,1
216078625103918,Johnson Park Center,These ads ran without a disclaimer,≤100,1
350354562108850,Trey Bradley for State Representative,John William Bradley,≤100,1
389223771144050,"Wilsonville Chamber of Commerce, Oregon",These ads ran without a disclaimer,≤100,1
1522950727952007,Art & About,These ads ran without a disclaimer,≤100,1
1199135403445365,Support Pathway,These ads ran without a disclaimer,≤100,1
440607092992856,"Liberty Community Church, PCUSA",These ads ran without a disclaimer,≤100,1
115256077828290,Creating Safe Schools,Lara Alexis Klopp,≤100,1
147185918641025,Habitat for Humanity of Sonoma County,These ads ran without a disclaimer,≤100,1
100457735956964,Hearts for Ukraine,These ads ran without a disclaimer,≤100,1
104494424227781,The Open Movement,These ads ran without a disclaimer,≤100,1
23393927655,Women's Resource Center to End Domestic Violence,WOMEN MOVING ON INC,≤100,1
111198048002941,Rebel Comic Teez,These ads ran without a disclaimer,≤100,2
402605359852248,RGLZ Personal Injury Law,Rappaport Glass Levine & Zullo LLP,≤100,1
234079915196650,WE The People NH,These ads ran without a disclaimer,≤100,1
114447500305663,African American Racers Association,These ads ran without a disclaimer,≤100,1
112896342076936,Blue Grass Community Foundation,BLUE GRASS COMMUNITY FOUNDATION,≤100,1
182736419069151,Democratic Club of Smith County,Armetta Lashun Roy,≤100,1
100375125616407,Poems By Owen Bryan Jr.,These ads ran without a disclaimer,≤100,1
111233271501256,Art for Ukraine,These ads ran without a disclaimer,≤100,1
543245002371185,Commissioner Ron Beitler,Ronald William Beitler,≤100,1
984421991732710,Paycheckology,These ads ran without a disclaimer,≤100,2
403987183025574,Sarahbeth Caplin,These ads ran without a disclaimer,≤100,1
208388219179085,Live Good,These ads ran without a disclaimer,≤100,1
100811104929087,Vital Decisions,These ads ran without a disclaimer,≤100,1
684868824968996,Bakersfield Sikh Women's Association,These ads ran without a disclaimer,≤100,1
127234703968147,Cardiometabolic Health Congress,These ads ran without a disclaimer,≤100,1
104660211367210,Scott's Chowder House,These ads ran without a disclaimer,≤100,1
105301915028273,EA️ST,These ads ran without a disclaimer,≤100,1
137476389639013,Air Assurance,These ads ran without a disclaimer,≤100,1
103958476986020,Be Kind Be Great,These ads ran without a disclaimer,≤100,1
109951991376259,Steven Olikara,OLIKARA FOR SENATE,≤100,2
101151165326345,Rae By Day Designs,These ads ran without a disclaimer,≤100,1
1758634924454216,Fish Casual Coastal Seafood,These ads ran without a disclaimer,≤100,1
112775907081904,Nick Dodson for the People,These ads ran without a disclaimer,≤100,1
100200559172333,Readox,These ads ran without a disclaimer,≤100,1
250942768344735,Santa Clara High School,These ads ran without a disclaimer,≤100,1
108544308369027,Northwest Fishing Club,These ads ran without a disclaimer,≤100,1
101203848900144,John Sproles for Henry County Sheriff,These ads ran without a disclaimer,≤100,1
469115809934690,New Way Ministries,These ads ran without a disclaimer,≤100,1
123367397757899,Poems for Free,Nicholas K Gordon,≤100,1
109594670486840,McLean McGown,These ads ran without a disclaimer,≤100,1
340586163073586,Physicians for Peace,These ads ran without a disclaimer,≤100,3
115191207844680,Lesbi-Educated,These ads ran without a disclaimer,≤100,3
228675991017355,unspun,These ads ran without a disclaimer,≤100,1
0,Instagram User 2665162564,These ads ran without a disclaimer,≤100,1
109646248264550,Melanie Sutton for WCSD,These ads ran without a disclaimer,≤100,1
280964529698,George Farenthold for Aurora,These ads ran without a disclaimer,≤100,5
0,Instagram User 1349903210,These ads ran without a disclaimer,≤100,1
0,Instagram User 8470106981,These ads ran without a disclaimer,≤100,1
110697914852220,Jason Amavisca for DA 2022,These ads ran without a disclaimer,≤100,3
190762864323505,"Feelguuud, Inc.",These ads ran without a disclaimer,≤100,1
266171525595,Tropical Audubon Society,These ads ran without a disclaimer,≤100,1
107113168119319,strappeduptv,These ads ran without a disclaimer,≤100,2
769031516539452,Uncle Bob's Garden Center,These ads ran without a disclaimer,≤100,1
1136364490068174,Gaby Cadena,These ads ran without a disclaimer,≤100,1
108887394711342,Lufka Wesley Chapel,These ads ran without a disclaimer,≤100,2
895924540530483,"Express Employment Professionals - Monroe, MI",These ads ran without a disclaimer,≤100,1
111612630190878,Town of Ballston Democrats,Town of Ballston Democratic Committee,≤100,1
109611825071215,Palette Knife Mischief,These ads ran without a disclaimer,≤100,1
1025300124169519,Mitsubishi Motors,These ads ran without a disclaimer,≤100,2
326278417475185,Shirley Chisholm Democratic Club,These ads ran without a disclaimer,≤100,1
0,Instagram User 1772495669,These ads ran without a disclaimer,≤100,1
106044275336244,Swickard Audi Oakland,These ads ran without a disclaimer,≤100,1
1608753609342358,"The Manely Firm, P.C. All Family Law Lawrenceville",These ads ran without a disclaimer,≤100,1
271680110244621,Jeff Dotseth for State Representative MN,Dotseth Volunteer Committee,≤100,1
727659110742490,Wooster Citizen's Police Academy Alumni Association,These ads ran without a disclaimer,≤100,1
105714978634741,Bool Stories,These ads ran without a disclaimer,≤100,1
0,Instagram User 5620785105,These ads ran without a disclaimer,≤100,1
212121448439,Family Promise,FAMILY PROMISE INC,≤100,1
105545698764697,Zip Dog T-Shirt Company,These ads ran without a disclaimer,≤100,1
117577286380,Cooperativa de Ahorro y Credito de Rincon,These ads ran without a disclaimer,≤100,1
106019244535387,Village School of Louisville,These ads ran without a disclaimer,≤100,1
425538000933470,DIGIVATIONS CAMP DEMIGOD INSTITUTE,These ads ran without a disclaimer,≤100,1
1302895919848751,AfricanRich,These ads ran without a disclaimer,≤100,1
404448136555296,Uniendo Fuerzas,These ads ran without a disclaimer,≤100,1
102026671995209,The Joint Chiropractic,These ads ran without a disclaimer,≤100,1
0,Instagram User 885092230,These ads ran without a disclaimer,≤100,1
115231987854594,ReName BYU: Brigham Young University,These ads ran without a disclaimer,≤100,1
0,Instagram User 1413934921,These ads ran without a disclaimer,≤100,1
19280733328,La La Land Shirts,These ads ran without a disclaimer,≤100,1
2133130356918764,Common Justice,These ads ran without a disclaimer,≤100,1
226080460753163,AestheticsPro,These ads ran without a disclaimer,≤100,1
115311381964821,Nonprofit Talent- Finding Leaders. Furthering Missions.,These ads ran without a disclaimer,≤100,2
106437528473810,"XO, AMG",These ads ran without a disclaimer,≤100,1
113284124597692,K-Junction Solar,These ads ran without a disclaimer,≤100,1
335237476884,Portland Backpack,PORTLAND BACKPACK,≤100,1
106384215377734,District Leader Chris McCreight,Friends of Chris McCreight,≤100,1
109046724181449,CircleAround,These ads ran without a disclaimer,≤100,1
793805734162778,Tidewater Home Improvement LLC,These ads ran without a disclaimer,≤100,1
156369609467947,Nick Sunzere For Mokena,Nicholas D Sunzere,≤100,2
101976355752354,B Avo,These ads ran without a disclaimer,≤100,1
0,Instagram User 599887863,These ads ran without a disclaimer,≤100,1
266314141948618,Elletipi USA,These ads ran without a disclaimer,≤100,1
107076831615994,Ofira Binnaz,These ads ran without a disclaimer,≤100,1
0,Instagram User 4657379914,These ads ran without a disclaimer,≤100,1
101363939219691,Incentives.Solar,These ads ran without a disclaimer,≤100,2
114708317879897,Shrink Plus,These ads ran without a disclaimer,≤100,1
1452369491659894,NOAH-Neighborhood Outreach Access to Health,These ads ran without a disclaimer,≤100,1
108680177990101,What a Raging Stitch,These ads ran without a disclaimer,≤100,1
0,Instagram User 8833901628,These ads ran without a disclaimer,≤100,1
115692080027,YWCA Nashville & Middle Tennessee,These ads ran without a disclaimer,≤100,1
308232086033695,Coalition to Protect Prince William County,These ads ran without a disclaimer,≤100,1
697724280582133,Olson Solar Energy,These ads ran without a disclaimer,≤100,1
110961274945047,"Families for Lower Electricity Rates & Accountability""",Families for Lower Electricity Rates & Accountability,≤100,1
134156283336422,"Gina Liggio Maestri, DDS   Family Dentistry",These ads ran without a disclaimer,≤100,1
955003897861144,Next Generation Action Network,These ads ran without a disclaimer,≤100,1
110178127192905,Delight Tours,These ads ran without a disclaimer,≤100,1
106665364253430,Lingo2x,These ads ran without a disclaimer,≤100,1
268672113155656,The Expectations Project,THE EXPECTATIONS PROJECT INC,≤100,1
112685871206004,Babies  Need a Home,These ads ran without a disclaimer,≤100,1
0,Instagram User 1209851289,These ads ran without a disclaimer,≤100,1
0,Instagram User 5272576300,These ads ran without a disclaimer,≤100,1
108385198391158,Knoxville Animal Welfare Alliance,Brooks Allen Brown,≤100,1
109862941691255,Solar Calculator Info,These ads ran without a disclaimer,≤100,4
104809545450171,Alison4Chaffee,Ashlie Ann Arnold,≤100,4
564253613930699,"Devin Lavelle, Sacramento District 7 Parks Commissioner","Devin Lavelle, District 7 Parks Commissioner",≤100,1
79528321223,California ProLife Council,California ProLife Council,≤100,1
107204978654776,Strawsify,These ads ran without a disclaimer,≤100,1
102084452474126,Sanctuary Relief for Ukraine,These ads ran without a disclaimer,≤100,1
1455484497815428,Working Wheels,These ads ran without a disclaimer,≤100,1
100321508112756,Councilman Michael Cathcart,Michael Jeffrey Cathcart,≤100,1
103248812203772,Michigan Newsletter - Newsbreak US,These ads ran without a disclaimer,≤100,1
120915979267,Life In Messiah International,"AMF INTERNATIONAL, INC.",≤100,1
1591205847796932,Echo From Dealey Plaza,These ads ran without a disclaimer,≤100,1
1366592196769159,Power2U Consulting,These ads ran without a disclaimer,≤100,1
111453584759820,Stopping The Silence In Homes,These ads ran without a disclaimer,≤100,1
103651118988462,Forfelonluv.com,These ads ran without a disclaimer,≤100,2
0,Instagram User 9939707295,These ads ran without a disclaimer,≤100,1
101540008820724,Bryan Stucky Oak Harbor City Council,Bryan James Stucky,≤100,2
0,Instagram User 3561749700,These ads ran without a disclaimer,≤100,3
1695391540783254,Great Lakes Wealth,These ads ran without a disclaimer,≤100,1
1464340096934621,Christine Vineyard,These ads ran without a disclaimer,≤100,1
2005385459692444,Daily Bread for the Radical Soul- A Maggie Phair Institute Project,Maggie Phair Institute For Democracy & Human Rights,≤100,1
110540924671700,John Anderson,These ads ran without a disclaimer,≤100,1
100971422119444,Kendall County Circuit Clerk's Office,These ads ran without a disclaimer,≤100,1
107219208553307,The Tribe Circle,These ads ran without a disclaimer,≤100,1
621657368014799,Xicana Ph.D.,These ads ran without a disclaimer,≤100,1
306848086879869,LotusNetwork,These ads ran without a disclaimer,≤100,1
44258386914,Kray Van Kirk,These ads ran without a disclaimer,≤100,1
104893311255171,Pathways To Trust,These ads ran without a disclaimer,≤100,1
108953980659634,Juan Carlos Esquivel for Doral,JUAN CARLOS ESQUIVEL CAMPAIGN FUND,≤100,1
571278489664749,BrahmaFilms,These ads ran without a disclaimer,≤100,2
155055021188835,Rotary Club of Milwaukee,These ads ran without a disclaimer,≤100,1
194211655123,"Dr. Sekandari, Clinical Psychologist",These ads ran without a disclaimer,≤100,1
102348068828997,"Jacob Ellis fighting for the Preservation, Planning and Prosperity of Aiken",Jacob G. Ellis,≤100,3
0,Instagram User 7226724764,These ads ran without a disclaimer,≤100,1
0,Instagram User 1055158006,These ads ran without a disclaimer,≤100,1
111956735619439,"Hopping Law Group, PC",These ads ran without a disclaimer,≤100,1
352335625132773,FutureEd,These ads ran without a disclaimer,≤100,1
116211184419122,My Choice Tees,These ads ran without a disclaimer,≤100,1
103822618707308,Thetechnodrom,These ads ran without a disclaimer,≤100,10
106543031967433,No Limits Retail,These ads ran without a disclaimer,≤100,1
2396625763903237,Georgia Can't Wait,Andrew Scott Ferguson,≤100,1
206444912741562,The New York Community Trust,These ads ran without a disclaimer,≤100,1
173199999989897,Yamilet González,Yamilet Gonzalez Alicea,≤100,1
153850514738564,Bailey Brothers Collision Repair,Franklin Brown Mcmillian,≤100,1
533971343685627,Ohio Local News,These ads ran without a disclaimer,≤100,5
104807422034723,Martin Villegas Jimenez Brujo Mayor En Las Ciencias Ocultas Espiritista,These ads ran without a disclaimer,≤100,1
100564015519767,PartnersunitedNG,These ads ran without a disclaimer,≤100,1
105134658676888,"Dolores Lozano For Justice of the Peace, Precinct 2, Place 2",Dolores Lozano Campaign,≤100,1
36425505993,The North Ward Center,"NORTH WARD CENTER INC, THE",≤100,1
472464762897165,Showvaker's Quality Evergreens,These ads ran without a disclaimer,≤100,1
100726294746066,D1 Training Allen,These ads ran without a disclaimer,≤100,1
210908549387344,Rep. Jack Patrick Lewis,Jack Patrick Lewis,≤100,1
141165705140,Veteran Feminists of America,These ads ran without a disclaimer,≤100,1
954995067881659,Exulansis,These ads ran without a disclaimer,≤100,1
111947690555948,Avery Shane Co.,These ads ran without a disclaimer,≤100,2
106099378506218,Funky's Arcade Bar,These ads ran without a disclaimer,≤100,1
102118938534838,Mary Ann,These ads ran without a disclaimer,≤100,1
96936247546,Photographs by Emily Jäschke,These ads ran without a disclaimer,≤100,1
102641435740156,Kaila Clippard for School Board,These ads ran without a disclaimer,≤100,1
105837134527758,The Watcher Comic Book Series,These ads ran without a disclaimer,≤100,1
2003373699893977,Social Living,These ads ran without a disclaimer,≤100,1
108385597553152,Working People's Platform,These ads ran without a disclaimer,≤100,1
344242816222721,Candidate Shané Darby,Members of Shane Darby,≤100,2
0,Instagram User 8739950622,These ads ran without a disclaimer,≤100,1
251758178579672,Shades Of Blue Project,These ads ran without a disclaimer,≤100,1
0,Instagram User 7767504442,These ads ran without a disclaimer,≤100,1
428298457696208,Bunch Ministries International,These ads ran without a disclaimer,≤100,1
183465071696451,SPENCER DEVINE,These ads ran without a disclaimer,≤100,1
660051904034342,The C-Suite Network,These ads ran without a disclaimer,≤100,1
108626518519783,Palay Pictures,These ads ran without a disclaimer,≤100,1
195047610583003,Ehem. MEP Josef Weidenholzer,These ads ran without a disclaimer,≤100,1
1646626645366901,Women's March Cleveland,These ads ran without a disclaimer,≤100,2
0,Instagram User 1920277374,These ads ran without a disclaimer,≤100,1
2310993162559271,Ik Onkar Bridges,These ads ran without a disclaimer,≤100,1
105932855391585,Gamer Tees,These ads ran without a disclaimer,≤100,1
567533663268742,Finish Line Christian Center,These ads ran without a disclaimer,≤100,1
288891841882812,Out of the Woods Bags,These ads ran without a disclaimer,≤100,1
110155791269004,Top Pop Today Festival,These ads ran without a disclaimer,≤100,1
1780145388968073,"Ajike Shea Centre, Ghana.",These ads ran without a disclaimer,≤100,1
102021375843412,Kick the CO2 Habit.,These ads ran without a disclaimer,≤100,1
193819540665411,"It's All About the Mouse Travel, LLC - Judi Laplante",These ads ran without a disclaimer,≤100,1
0,Instagram User 1453654552,These ads ran without a disclaimer,≤100,1
142611613572,Woodruff Electric Cooperative Corporation,These ads ran without a disclaimer,≤100,1
104900355231098,Carlos J. Lopez Consultor Windmar Home,These ads ran without a disclaimer,≤100,1
352645451437239,United Way of Alamance County,These ads ran without a disclaimer,≤100,1
114010057871948,MerlolyFashion,These ads ran without a disclaimer,≤100,2
110807634859435,Blue CD2 NM,BLUE CD2 NEW MEXICO USA,≤100,1
103283938197786,Transgender School,These ads ran without a disclaimer,≤100,1
516279942064464,Solar Power of Oklahoma,These ads ran without a disclaimer,≤100,1
554869321667928,The GRATI Shop,These ads ran without a disclaimer,≤100,1
1397094020593639,All-Options Pregnancy Resource Center,These ads ran without a disclaimer,≤100,1
434863417331730,Nashville Healthcare Center,These ads ran without a disclaimer,≤100,1
323044954529640,Randy Law for State Representative,Law for State Representative,≤100,2
276479109445709,The Tyler Loop,These ads ran without a disclaimer,≤100,1
803222219701795,The Immigration Project,These ads ran without a disclaimer,≤100,1
102203382463513,พิพัฒน์ ลาภปรารถนา เขต บางรัก เบอร์ 4,These ads ran without a disclaimer,≤100,1
0,Instagram User 1320069393,These ads ran without a disclaimer,≤100,1
239415462834857,Cadv Voc,These ads ran without a disclaimer,≤100,1
103551709031942,Women Of Revelations,These ads ran without a disclaimer,≤100,4
0,Instagram User 6781850297,These ads ran without a disclaimer,≤100,1
290348171044208,DuPont,These ads ran without a disclaimer,≤100,1
105598475454884,D3plorable,d3plorable,≤100,2
115773513509388,Kristy Janigo,Kristy Janigo for Maple Grove City Council,≤100,1
108430807186109,Everything B-Series,These ads ran without a disclaimer,≤100,1
659860734131985,The Citizen Science Lab,These ads ran without a disclaimer,≤100,1
227045634278,The Dallas Examiner,These ads ran without a disclaimer,≤100,1
511298862312608,Rep. Stewart Jones,Stewart Jones for SC House,≤100,1
109723761554629,Memorial Hospital Foundation,These ads ran without a disclaimer,≤100,1
26457729953,Noah Project,These ads ran without a disclaimer,≤100,1
108085171822437,Gallia for Oregon,These ads ran without a disclaimer,≤100,1
415923555151729,The Wisconsin Conservative Digest,Wisconsin Conservative Digest,≤100,1
252161041505577,Paul J. Cervone Realtor & Military Relocation Professional Lamacchia Realty,These ads ran without a disclaimer,≤100,1
1642175469335544,Frontera Fund,These ads ran without a disclaimer,≤100,1
0,Instagram User 1870930332,These ads ran without a disclaimer,≤100,1
652765218462321,Lighthouse Foundation of Chicagoland,These ads ran without a disclaimer,≤100,1
778153062389361,ScissorFiesta,These ads ran without a disclaimer,≤100,1
536257053085194,Woody Guthrie Center,These ads ran without a disclaimer,≤100,4
109007137628729,Inovateka,These ads ran without a disclaimer,≤100,1
85075819274,Big Brothers Big Sisters of St. Johns County,Big Brothers Big Sisters of St. Johns County,≤100,1
0,Instagram User 1362599307,These ads ran without a disclaimer,≤100,1
106991158470,York County Children's Advocacy Center,These ads ran without a disclaimer,≤100,1
254586741245492,The Balestracci Group at Lamacchia Realty,These ads ran without a disclaimer,≤100,1
100345025931566,e4lipse,These ads ran without a disclaimer,≤100,1
0,Instagram User 7221802602,These ads ran without a disclaimer,≤100,1
347209685680161,"Citizens' Climate Lobby, Marquette Chapter",These ads ran without a disclaimer,≤100,1
102528005282113,Blue Collar Gear,These ads ran without a disclaimer,≤100,1
320101784670044,Arielle Estoria,These ads ran without a disclaimer,≤100,1
114459255265417,Aon Puerto Rico,These ads ran without a disclaimer,≤100,1
721502087887227,БФ «Заради дітей України»,These ads ran without a disclaimer,≤100,2
115650705131270,Oak Valley Hospital,These ads ran without a disclaimer,≤100,1
800018250057491,Direct Expose,These ads ran without a disclaimer,≤100,1
0,Instagram User 9980854497,These ads ran without a disclaimer,≤100,1
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100,3
110312983943645,Charlotte Taillor,These ads ran without a disclaimer,≤100,1
108279901139360,Michigan Leadership Group,These ads ran without a disclaimer,≤100,1
934125166702701,"Allison Pickard, County Councilwoman District 2",Friends of Allison Pickard,≤100,1
833534683390692,NOAGE - New Orleans Advocates for LGBTQ Elders,These ads ran without a disclaimer,≤100,1
503935739725508,Heels to Halos,These ads ran without a disclaimer,≤100,1
102899069066559,Apply to St. Louis Teacher Residency,These ads ran without a disclaimer,≤100,1
108541750668978,US Institute of Diplomacy and Human Rights,These ads ran without a disclaimer,≤100,1
101696568103739,Board of Education - Cornwall Central School District,These ads ran without a disclaimer,≤100,1
110833718248852,Will Moore for City Attorney,Will Moore for City Attorney,≤100,1
103429945547102,Agua Pura HMT,These ads ran without a disclaimer,≤100,1
101199728544565,Freedom Demands,These ads ran without a disclaimer,≤100,1
272332896975672,Hello Prosper,These ads ran without a disclaimer,≤100,1
187070714728597,New Labor,These ads ran without a disclaimer,≤100,1
0,Instagram User 1310531301,These ads ran without a disclaimer,≤100,1
2100019670111852,"Justin Camper Law, LLC",These ads ran without a disclaimer,≤100,1
0,Instagram User 3078793205,These ads ran without a disclaimer,≤100,1
621010511272871,Africa Development Promise,These ads ran without a disclaimer,≤100,1
1616977468583066,Ada Alvarez Conde,These ads ran without a disclaimer,≤100,1
144174415615258,Monett Chamber,These ads ran without a disclaimer,≤100,1
109593160781979,Chicago Activist Coalition For Justice,These ads ran without a disclaimer,≤100,1
104538661917193,American Exempt Apparel,These ads ran without a disclaimer,≤100,1
206577942686336,Georgia Council of Chiropractic,These ads ran without a disclaimer,≤100,1
440749389457574,RSB Environmental,These ads ran without a disclaimer,≤100,1
116763477253669,Sustainley,These ads ran without a disclaimer,≤100,1
672798002908300,Metropolitan Wastewater Management Commission,These ads ran without a disclaimer,≤100,1
799558993464150,Capital Region Institute for Human Rights Teen Summer Symposium,These ads ran without a disclaimer,≤100,1
108835291737711,Cord Stories,These ads ran without a disclaimer,≤100,1
414744565241871,Elect Paul Akinjo Lathrop City Council,Elect Paul Akinjo for Lathrop City Council,≤100,1
109114448348660,Bellie Bug Nails By Marita,These ads ran without a disclaimer,≤100,1
101908512383708,Unfiltered Stories,These ads ran without a disclaimer,≤100,3
1382490058467091,Zeta Charter Schools,These ads ran without a disclaimer,≤100,1
114416324583819,Institute for Child Custody Advocacy,These ads ran without a disclaimer,≤100,1
275582479261975,FAM Groupe Consultatif (Haiti Business & Government Consulting,These ads ran without a disclaimer,≤100,1
572639412749817,Brain Lair Books,These ads ran without a disclaimer,≤100,1
101820881936787,ChicMonday,These ads ran without a disclaimer,≤100,1
1677823928942718,Jp French for Alabama State House of Representatives District 60,These ads ran without a disclaimer,≤100,2
1910953375882235,Daniel Nicholson USCCA Instructor,Defensive Carry Training LLC,≤100,1
0,Instagram User 7633542880,These ads ran without a disclaimer,≤100,2
107019121168502,Usve Team,These ads ran without a disclaimer,≤100,1
744499475603270,She Is Fierce,These ads ran without a disclaimer,≤100,1
139900749410468,"Gonzalo's Landscaping, LLC",These ads ran without a disclaimer,≤100,1
106692811059212,Alexandra N Designs,These ads ran without a disclaimer,≤100,1
309840698174,KS Movement Kamran and Suzy Yaraei,These ads ran without a disclaimer,≤100,1
1835402526504071,No Kill Rosenberg,These ads ran without a disclaimer,≤100,1
661442980620177,Positive Pahrump,These ads ran without a disclaimer,≤100,1
114126756994119,The Straley Project,These ads ran without a disclaimer,≤100,1
105728695286283,الشرق للأخبار - السودان,These ads ran without a disclaimer,≤100,1
1350570181674955,JTO Roofing & Solar,These ads ran without a disclaimer,≤100,1
36157131548,Air Conditioning Contractors of America,These ads ran without a disclaimer,≤100,1
118967054832384,Parent Promise,These ads ran without a disclaimer,≤100,1
288973684784789,Atmosphere Press,These ads ran without a disclaimer,≤100,1
169354336460345,Allen County Children Services,Allen County Children Services,≤100,1
109255278041513,Forrest Health Careers,These ads ran without a disclaimer,≤100,1
114217376978825,The Caged Bird Chronicles Podcast,These ads ran without a disclaimer,≤100,1
610864888936238,Death By Designs,These ads ran without a disclaimer,≤100,1
0,Instagram User 2904231499,These ads ran without a disclaimer,≤100,1
101555035421357,Lone Pine Designs,These ads ran without a disclaimer,≤100,1
100513145409586,kklwrt,These ads ran without a disclaimer,≤100,1
949508028459574,Christ is the Answer Ministries,These ads ran without a disclaimer,≤100,1
109210948159420,Tu Solución Solar,These ads ran without a disclaimer,≤100,1
113288801344754,Femmes Plus,These ads ran without a disclaimer,≤100,1
124710890976294,Enviroduct Cleaning,These ads ran without a disclaimer,≤100,1
106957344205730,Defensores de Derechos Laborales,These ads ran without a disclaimer,≤100,1
109581503820395,truthbtoldpodcast,These ads ran without a disclaimer,≤100,1
1410719989198003,Kuya Jiu-Jitsu,These ads ran without a disclaimer,≤100,1
106818918218166,Street Works,These ads ran without a disclaimer,≤100,1
665086443937829,yungboss187,These ads ran without a disclaimer,≤100,1
237872106626585,Cj So Cool,These ads ran without a disclaimer,≤100,2
133338484177535,Jamaur Law Foundation,These ads ran without a disclaimer,≤100,1
169084273164941,International marine coatings,These ads ran without a disclaimer,≤100,1
101248124872518,salir_thailand,These ads ran without a disclaimer,≤100,1
214832695198875,Natural Hearing Centers,These ads ran without a disclaimer,≤100,1
203968452949789,Giving DuPage,These ads ran without a disclaimer,≤100,2
117174001763888,Delaware County Against Trafficking,These ads ran without a disclaimer,≤100,1
104519748899891,Kvaroy Kids,These ads ran without a disclaimer,≤100,1
229153927283830,Lawman's Oil #Discounted,These ads ran without a disclaimer,≤100,1
105758492033378,Gospel & Girltalk,These ads ran without a disclaimer,≤100,1
106239241350784,"Humanity Solutions, LLC",These ads ran without a disclaimer,≤100,1
275476321462,High Bidders,These ads ran without a disclaimer,≤100,1
101017792397569,Citizens Right,These ads ran without a disclaimer,≤100,1
114616567389840,VITAL THOUGHT,These ads ran without a disclaimer,≤100,1
415009999051343,Lightbright Cutz,These ads ran without a disclaimer,≤100,1
0,Instagram User 5483448661,These ads ran without a disclaimer,≤100,1
0,Instagram User 6069112604,These ads ran without a disclaimer,≤100,1
109813248246413,Sierra Club Water Sentinels Events,These ads ran without a disclaimer,≤100,2
178750426009845,Rick Piereck for Calvert County State's Attorney,Citizens for Rick Piereck,≤100,1
111167711522951,Prisms of LIGHT,These ads ran without a disclaimer,≤100,1
186314388125261,National Council of Jewish Women Arizona,These ads ran without a disclaimer,≤100,2
