Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
112912573793125,Rise Up for Justice,Avrom L Altman,≤100,4
100955728459513,Bureau County Democrats,Bureau County Democratic Central Committee,≤100,2
121478187866313,Sean McCann,Sean McCann for State Senate,≤100,2
137737302951973,Kentucky Center for Economic Policy,Kentucky Center for Economic Policy,≤100,1
102387179079650,Jennifer Veremis for DuPage County District 2,Friends of Jennifer Veremis,≤100,4
105180681338,Sonoma Land Trust,SONOMA LAND TRUST INC,≤100,2
111985804683171,Inside Investigator,Connecticut Inside Investigator,≤100,1
101960852430985,Richard Levi Ward For Portland School Board,Richard L Ward,≤100,2
102824102404741,Geoff Schroeder for Idaho Senate,Geoff Schroeder for Idaho,≤100,2
109374912424067,Drew McKissick,DrewMcKissick.com,≤100,2
1435329563442729,Effingham Regional Growth Alliance,These ads ran without a disclaimer,≤100,1
105265781275818,Clean Energy Connection,Clean Energy Connection,≤100,1
109162081510275,Kevin Rathbun for State Representative,CTE Kevin Rathbun,≤100,2
106145035358387,Chirsten Johnson-Tymann for West Babylon School Board,Chirsten Rita Elizabeth Tymann,≤100,2
351193978049,Alaskans Together For Equality,Alaskans Together For Equality,≤100,1
1701837283385591,"Walker Wood Thomas, KY State Representative, District 8",Walker Thomas For State Representative,≤100,2
101549089163699,Kacee Hawthorne,Kacee Hawthorne Candidate for Justice of the Peace,≤100,1
133632327276283,Aprendiendo Medicare,"MEDSENIOR SAVINGS SOLUTIONS, LLC",≤100,2
311155110668,Common Sense Society,Common Sense Society,≤100,1
1581066988819381,Alums for Campus Fairness,Alums for Campus Fairness,≤100,1
83728925721,D'Addario and Co.,D'Addario and Co.,≤100,3
1851379811788652,Leonel Benavidez For Mercedes City Commission,Leonel Benavidez,≤100,1
1272534336242476,World101,Council on Foreign Relations,≤100,2
0,Instagram User 2625622152,These ads ran without a disclaimer,≤100,1
348754754192,New Jersey Public Charter Schools Association,Cristina Andrea Pinzon,≤100,1
101832635718776,Gerardo Arzate for Justice of the Peace Pct 3,Gerardo N Arzate,≤100,2
101895018229248,Boone County Republican Central Committee,Boone County Republican Central Committiee,≤100,1
150473787512,"MIRA: Massachusetts Immigrant and Refugee Advocacy Coalition, Inc.",Massachusetts Immigrant and Refugee Advocacy Coalition,≤100,1
101537589159980,LuAnn Fahndrich for Representative,FRIENDS OF LU ANN,≤100,5
1969638429724033,Oliver Tatom for Deschutes County,Team Tatom,≤100,1
108800940621326,Gun Owners Foundation,Gun Owners of America,≤100,1
1420200111329836,Alan C. Moore,Alan Christopher Moore,≤100,2
234299440313614,Amanda Fiedler - County Council District 5,Friends of Amanda Fiedler,≤100,1
100563885855792,Martell Covington for State Representative- District 24,Martell for the People,≤100,1
259632954558537,Empowerment & Self-Defense for Women,These ads ran without a disclaimer,≤100,1
104649251643931,Your Sport Spot Home,These ads ran without a disclaimer,≤100,2
105626645386887,Vote Phil Brady - Wasco County Commissioner,Phil Brady for Wasco County,≤100,1
554230608384161,Smart Again,Todd Christopher Henry,≤100,4
110434514826654,"Bray For Bell - For Bell County Commissioner, Precinct 4",Christopher Earl Bray,≤100,2
112505280156649,Elect Von Pouncey,Von Young Pouncey,≤100,1
116712675081896,Audrey Clement For A Greener Arlington,Committee to Elect Audrey Clement 2021,≤100,1
107004394833632,Elect Chris Browning,Committee to Elect Browning for Sheriff,≤100,1
106680755295714,Jennifer Alber Blakely for Stephenson County Clerk,Jennifer Lynne Blakely,≤100,3
105963662043421,Brandon Bean for Placer County Sheriff,Bean 4 Sheriff,≤100,3
677128022362732,Dom for Idaho,Dom for Idaho,≤100,2
1584249261833718,Marc Ratner CSB,Marc J Ratner,≤100,2
102142025786193,Omar Chavez for Sheriff,Omar Chavez,≤100,1
1241976999299807,Citizens for a Sustainable Economy,Citizens for a Sustainable Economy,≤100,1
2353537341582545,Proud Patriots,These ads ran without a disclaimer,≤100,3
184612575302734,Buy American Campaign,Buy American Campaign,≤100,3
275829033196378,Jason Kishineff,Jason Eric Kishineff,≤100,2
160260104016577,Mission Without Borders - USA/Child Rescue Int'l,These ads ran without a disclaimer,≤100,1
9157920604,Ken Calvert,KEN CALVERT FOR CONGRESS COMMITTEE,≤100,1
34401444206,Socially Responsible Agriculture Project,SOCIALLY RESPONSIBLE AGRICULTURAL PROJECT,≤100,1
131763143985,Springfield Public Forum,"SPRINGFIELD PUBLIC FORUM, INC.",≤100,2
282535128476921,"Commissioner Doreen Williams, Post 2",Friends of Doreen,≤100,3
107658958598745,"Iannuzzi, Carroll & Connelly for Demarest",Demarest Victory '22,≤100,4
390079948412508,Angry Dad,Nathan Roberts,≤100,2
202647156842032,Yates Heating and Cooling,These ads ran without a disclaimer,≤100,1
559861730742333,Nels for Congress,Nels For House,≤100,2
109204565830500,"SB Signs, Inc.","SB Signs, Inc",≤100,1
110615153902,Alabama Policy Institute,Alabama Policy Institute,≤100,2
121269271277941,Fort Irwin High Desert Warrior,"Aerotech News and Review, Inc.",≤100,1
114232987432212,Colt Roberts for Shasta County Supervisor 2022,"Colt Roberts for Shasta County Supervisor, District 5 2022",≤100,1
103829948722880,Joe Huffman for Chatham County Recorder's Court,Joe Huffman for Judge,≤100,1
103447372145521,SunRise Solar,These ads ran without a disclaimer,≤100,1
339095013151797,Linda Sarabia for Palmview Mayor,Linda Gabriela Sarabia,≤100,2
111376299540998,Grundy Reporter,Local Government Information Services,≤100,1
101638525720242,Meredith Hyatt Lewis for Anderson County Judge Executive,Meredith Lewis for Anderson County Judge Executive,≤100,2
104239428534590,Riverstone Solar,Riverstone Solar,≤100,5
26668999076,The Cato Institute,These ads ran without a disclaimer,≤100,1
107230921650500,Elect Tonya Roper Lawrence County Clerk,Kade Benton Smith,≤100,1
104951141983451,Bradley Williams For School Board,Bradley Neal Willians,≤100,2
110850344714675,JJ Zamora for Onslow County Sheriff,Committee to Elect J.J. Zamora for Sheriff,≤100,1
532667236789883,Shoebear Planet,Dennis I Waters,≤100,7
102336681506217,WorkforClimate,These ads ran without a disclaimer,≤100,1
1269485653192452,Tombstone2,Mohammed Nasir Razavi,≤100,2
103272945216054,Kent Martin for Sheriff,Committee to Elect Kent Martin Sheriff,≤100,1
107014278615498,Sergio Gutierrez for Smyrna Town Court Clerk,Campaign to Elect Sergio Gutierrez,≤100,2
102435419132883,"Scott Gray, Candidate NYS Assembly",Friends of Scott Gray,≤100,4
509732726025021,Austin Frerick,Frerick for Iowa,≤100,1
343614292498301,"Hennig Kramer Ruiz & Singh, LLP",These ads ran without a disclaimer,≤100,1
103957105640416,Arik Dougherty for Colorado Senate,Committee to Elect Arik Dougherty,≤100,1
100339749291167,In Less Than 30 with JoAnn Smith,Joann Smith,≤100,2
110717841592583,Champagne for Council,Brian Champagne Campaign Fund,≤100,1
232467307162583,Farm Action,Family Farm Action Inc,≤100,2
2288147618141056,Shahidul Mannan for Select Board,COMMITTEE TO ELECT SHAHIDUL MANNAN,≤100,20
104946958846162,Mike Clynch for Santa Rosa County Commissioner District 4,Joseph Weston Siler,≤100,7
52849460750,HaitiChildren,These ads ran without a disclaimer,≤100,1
497023064072279,Pedro Israel Orta,Pedro Israel Orta Evangelistic Association,≤100,2
109533848331620,Jon Boon McNutt - Candidate for City Council,Jonathan Boon Mcnutt,≤100,2
105901518694062,Anna Johnson for City Commission,Anna For Fargo,≤100,3
104083625455683,Rodney Caudill for Wilkes County Commissioner,The Committee to Elect Rodney Caudill County Commissioner,≤100,4
105058351297836,"Mayor of Irondale James D. Stewart, Jr.","Mayor James D. Stewart, Jr.",≤100,2
105565411402360,WAStickerApps Love Emoji GIF Stickers,These ads ran without a disclaimer,≤100,1
104129018193122,Atalaya Armstrong Trenton City Council Candidate-West Ward,Atalayat Armstrong,≤100,2
468533133243616,Nevada Insurance Enrollment,Nevada Insurance Enrollment Marketplace,≤100,5
939093556283687,Clean Energy Michigan,These ads ran without a disclaimer,≤100,1
1720132074965184,Elect Julie McCarver,Citizens to Elect Julie McCarver,≤100,1
126148314765040,National Popular Vote dot com,John Paladin,≤100,1
1683012608667633,K. Riva Levinson,KRL International LLC,≤100,1
113304291369294,Bewley for Board of Education,Richard Elmer Bewley,≤100,3
2332258203674043,The PAS Report Podcast,The P.A.S. Report,≤100,2
351782505388518,Luke Macias,Macias Strategies,≤100,1
1047578015353370,Dan Stricklin for Denton County Commissioner,Thomas Daniel Stricklin,≤100,3
102984915663054,Stevens for Ohio,Stevens for Ohio,≤100,1
103431735138641,McHaney 2022,McHaney 2022,≤100,5
44409199155,Amazon Conservation Team,AMAZON CONSERVATION TEAM,≤100,1
538084753217622,Ryan For Florida Agriculture Commissioner,Ryan Morales 2022,≤100,1
104240362051636,Turrentine for Superintendent,Friends of Tracie Turrentine,≤100,1
429743227086561,Citizens for Hoffman,Citizens for Hoffman,≤100,1
106000415394847,Siegel for Sheriff,siegel for sheriff,≤100,1
401547409864705,San Antonio Charter Moms,SAN ANTONIO CHARTER MOMS,≤100,1
111528377844985,"Better Capitalism: Jesus, Adam Smith, Ayn Rand, and MLK Jr. on Economics",Partnering LLC,≤100,5
103498174974168,"Dr. Daniel Lee, DSW, MSW",DANIEL LEE FOR CONGRESS,≤100,2
183470401805835,City of Saginaw Government,City of Saginaw Government,≤100,1
254268702788,NM House Democrats,New Mexico House Democrats,≤100,1
132669160116757,New Perspective,These ads ran without a disclaimer,≤100,1
100201634866577,Katrina Smith for Maine,Katrina Smith for State Representative,≤100,1
1571401929773000,North County  Climate Change Alliance,North County Climate Change Alliance,≤100,1
411354041787,L.E. Phillips Memorial Public Library,L.E. Phillips Memorial Public Library,≤100,1
368973990201556,Andre V. Johnson for Harford County,Friends to Elect Andre V. Johnson,≤100,1
2098421537043006,Vote Nahshon Nicks for City Council District 7,"Nahshon Nicks, Democrat for City Council District 7",≤100,1
104346848852122,Al Hodges for Greenville County Treasurer,Al Hodges for Greenville County Treasurer,≤100,1
2092575994307359,Care Connect+,Flagler Hospital,≤100,3
103672123082599,Democrats of Jefferson County WV,Jefferson County Democrats,≤100,1
109102921685134,Whitney Peterson for Columbia County Treasurer,Whitney Peterson,≤100,1
1355395861256784,Judge David L. Kelly,Friends of David L. Kelly,≤100,1
102464725786622,Deseri Sichler for Magistrate Judge Div. 3,Committee to Elect Deseri Sichler,≤100,1
134631417876,The Florida Bar,The Florida Bar,≤100,1
104438325574500,Gaumer 4 Supervisor,Terry Lynn Gaumer,≤100,2
35787019800,Episcopal Divinity School at Union,Union Theological Seminary,≤100,1
151196904914893,Victor Pinchuk Foundation,These ads ran without a disclaimer,≤100,1
1428640090548036,Gabe Albornoz,Gabe For Council,≤100,1
103098488893466,Stop Idaho RINOs,Stop Idaho RINOs,≤100,1
108798198313587,Mike Rakebrandt for Congress,FRIENDS OF MIKE RAKEBRANDT,≤100,1
187242668522866,Matt Koleszar,Matt Koleszar for State Representative,≤100,2
113425568007386,Jordan Powell For Pickens County Sheriff,Jordan Powell for Pickens County Sheriff,≤100,1
190390569730368,I Love Carson City,Jim Shirk,≤100,1
359375455423,American Heart Association - Wisconsin,These ads ran without a disclaimer,≤100,1
112135144739286,Peter Christie for Arkansas,Peter Christie for Arkansas,≤100,1
708108662580201,East Ventura Community Council,Iarie Louise Lakin,≤100,1
107499908065047,Christine Mangiamele for Ossining Board of Education,Christine Lynn Mangiamele,≤100,2
815238998680312,Jules for State Representative HD 37,Friends of Jules Walters,≤100,1
105187792156265,Erin Fouberg for Aberdeen City Council - SD,Erin Fouberg,≤100,1
1068676389886109,Papa,These ads ran without a disclaimer,≤100,1
106194867812591,Tom Kunse for 100th District State Representative,Committee to Elect Tom Kunse,≤100,1
150214745024108,Walden Pond Books,These ads ran without a disclaimer,≤100,1
107838050634505,Baker City Firefighters Local 922,OREGON STATE FIRE FIGHTERS COUNCIL,≤100,1
1113191128705058,Commissioner Hope S. Harmon,Hope Sharron Harmon,≤100,2
106567458578399,Elect Chris Wolcott,Elect Chris Wolcott,≤100,1
140572696559913,Women Power Love Foundation,Women Power Love Foundation,≤100,15
1794370830786178,City of Catoosa - Municipality,Imagine Rogers County,≤100,1
114524773682716,Howard for Sheriff,Howard for Wake County Sheriff,≤100,1
1564020153865338,United Tea Party of Georgia,United Tea Party of Georgia,≤100,1
240112514625857,Care Comes First Maryland,1199SEIU United Healthcare Workers East,≤100,7
410703592331586,Clark County Democratic Party - Ohio,Clark County Democratic Party,≤100,1
102749128777332,HD Politics,Jacob Miles Horton,≤100,1
46408219038,Moxley Carmichael,MOXLEY COMMUNICATIONS INC,≤100,1
105969101874668,Jim Barber for Charlotte County School Board,James Albert Barber,≤100,1
100120755841205,HempRevs,These ads ran without a disclaimer,≤100,1
108980368436484,Lynne Pleffner for Chatham Select Board,Nicole Marie Porter,≤100,1
1674176282911373,Sanctuary Project,These ads ran without a disclaimer,≤100,1
200483796640975,Scott Stone for NC,Committee to Elect Scott Stone,≤100,1
102145045211468,The Georgia Virtue - South,The Georgia Virtue,≤100,2
100265951698925,Options Medical Clinic,Options Medical Clinic,≤100,3
107353128535965,Debbie Helsley for Knox County Mayor,The Committee to Elect Debbie Helsley,≤100,2
1588231528123357,BestSelf Co,These ads ran without a disclaimer,≤100,1
579325655756834,Tim Lowery,Friends for Tim Lowery,≤100,1
109711738354725,Susanville Votes Yes On Measure P,Citizens For Yes On Measure P,≤100,7
922326264508924,Youthnet,Youthnet,≤100,2
1457816067763365,Tricia Cotham for NC House,Tricia Cotham Committee,≤100,2
278570683041057,Paul Friel for PA,Paul4PA,≤100,1
113382457916530,Leann Pennington For Flagler County Commission District Four,Bonnie Leann Pennington,≤100,1
1599674080263754,Melissa Romano for Montana,Melissa Romano for House District 81,≤100,2
105608255449971,theapprenticestudio,These ads ran without a disclaimer,≤100,1
133753583953215,American History in 90 Minutes - The Common-Sense Guide to U.S. History,American History in 90 Minutes,≤100,7
104017322127366,Patrick McGrew for Uvalde County Judge,Patrick Mc Grew,≤100,1
713753172392707,Energy Shield of New Hampshire,These ads ran without a disclaimer,≤100,1
104537808311668,Kiki Pure,These ads ran without a disclaimer,≤100,1
109396851473485,Tommy Matthews for Wake County Sheriff,Citizens for Tommy Matthews,≤100,4
100915545168764,"Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1","Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1",≤100,3
359375455423,American Heart Association - Wisconsin,American Heart Association,≤100,1
102300802178786,"Mayor Lee Kinnamon-City of Americus, Georgia",Raymond Lee Kinnamon,≤100,1
108319831790464,Nick Knoth for Boone County,Nick Knoth for Boone County,≤100,2
488959201218139,Planned Parenthood of the Pacific Southwest,These ads ran without a disclaimer,≤100,1
424455107760005,Phillip Pratt,Phillip Pratt For State Representative,≤100,4
109097051731592,Boyd Wrede for Sheriff 2022,Committee to Elect Boyd Wrede for Sheriff,≤100,1
571325783237067,Vote Sam King for OHA,Friends of Sam King,≤100,2
100716891334598,Stacy Korsgaden,Stacy Korsgaden for Supervisor 2022,≤100,2
101903508281567,The Dude's Threads,The Dude's Threads,≤100,1
108923051699890,patriotprepperhq,Maria's Original Taralli Baresi,≤100,1
107977987456962,Jermaine Johnson For South Carolina,Jermaine La France Johnson,≤100,1
109413578361639,Cherise Quezada for New Mexico,Committee to Elect Cherise Quezada,≤100,5
1898124746867331,"Veasy, Cooper and Hansen","EFO Veasy, Cooper and Hansen",≤100,1
518220301719852,Northern Lights Express,NLX Alliance,≤100,2
316500748701760,Blogging Belmont,Blogging Belmont,≤100,1
102245545464309,My Patriot  Post,Jason Donald Robertson,≤100,2
101466184613456,Fuzzy Times,These ads ran without a disclaimer,≤100,1
104215118863777,Independent Thinking,Tech Review Products,≤100,2
100183381419634,The Expendable,These ads ran without a disclaimer,≤100,1
112261376841099,Jonathan Guzman-School Committee District F,Committee to Elect Jonathan Guzman,≤100,3
491610027565141,Phil Skaggs,Committee to Elect Phil Skaggs,≤100,3
108507198491383,"Jeanette Spurlock for Horry County Council, District 7","Jeanette Spurlock Horry County Council, District 7",≤100,1
126150208587,Pennsylvania Cable Network,PENNSYLVANIA EDUCATIONAL COMMUNICATIONS SYSTEMS,≤100,1
100405956709980,Concerned Citizens for Nuclear Safety (CCNS),CONCERNED CITIZENS FOR NUCLEAR SAFETY,≤100,2
310115131637,The James G. Martin Center for Academic Renewal,The James G. Martin Center for Academic Renewal,≤100,1
108718011326810,Elect Brandi Stutts for Hardin County Justice of the Peace Pct 3,Brandi Marie Stutts,≤100,3
102925121871667,Commissioner Pedro Cardenas,Pedro Eduardo Cardenas,≤100,1
109085011718967,Citizens for Progress PAC,Citizens for Progress PAC,≤100,1
100459906665298,Habitat for Humanity Seattle - King County,HABITAT FOR HUMANITY OF SEATTLE-KING COUNTY,≤100,2
101836208181009,Emily Bauman for Michigan,Committee to Elect Emily Bauman for Michigan,≤100,1
558912364148326,TennesseeCAN,TennesseeCAN,≤100,6
68661688425,Bloomington MN City Government,"City of Bloomington, MN",≤100,1
2176825102546444,Cortland County Republican Committee,CORTLAND CNTY REPUBLICAN COMMITTEE,≤100,1
263233440888418,Paul Baumbach for Delaware,Committee to Elect Paul Baumbach,≤100,1
107581637410418,Evan Gendreau for State Representative,Gendreau Committee,≤100,1
102778131781750,Daniel Ortiz,Ortiz For Ohio,≤100,1
272970319385559,Delegate Shelly Simonds,Simonds for Delegate,≤100,1
183017618427914,RWJBarnabas Health,These ads ran without a disclaimer,≤100,2
149576021182,Indiana Right to Life,Indiana Right to Life,≤100,1
1998400900404667,Amanda Pillsbury for Judge,Committee to Elect Amanda Pillsbury,≤100,1
525242127682576,Jan Schneider,FRIENDS OF JAN SCHNEIDER,≤100,2
108915498213782,Write-In “Holloway” for District 2 State Representative,Kimberly Holloway for Kentucky,≤100,1
105141172118182,"Runte for York, Ogunquit and Wells",Walter Gerard Runte Jr,≤100,3
109605415042246,Anderson for MN House,Anderson for MN House,≤100,1
105565636165614,Prince Christian,Prince Christian,≤100,4
107534121735471,Matt Keith for Barren County Magistrate District 7,Matthew Lelan Keith,≤100,2
103942792229362,M.T. Harned for Magistrate,Marvin Troutman Harned,≤100,1
205303126186718,St Charles County Missouri Democrats,Saint Charles County Democratic Central Committee,≤100,3
384533924985897,Tony Brown's Journal,These ads ran without a disclaimer,≤100,1
111534374784095,Gary Mills For Lawrence County Sheriff,Gary Lynn Mills,≤100,1
1401753023408728,"1199 SEIU in Westchester, Hudson Valley, Capital Region",1199SEIU United Healthcare Workers East,≤100,1
107149301767634,L.A. Housing Movement Lab,SAJE,≤100,1
106315498407103,Horch for Sheriff,Horch4Sheriff,≤100,1
148377185185320,May-Grant Obstetrics and Gynecology,May-Grant Obstetrics & Gynecology,≤100,2
1321077324647900,Dylan Diggs 4 Maryland,"Diggs, Dylan for County Council",≤100,2
103943031408308,Food Justice DMV,These ads ran without a disclaimer,≤100,1
226132978839353,Ask Shelli The Podcast,"Gemstone Consulting, LLC",≤100,5
118962804782,Aerotech News and Review,"Aerotech News and Review, Inc.",≤100,1
103218465699663,John Pretzer for D39 House of Representatives,Stephanie Laine Pretzer,≤100,4
1450650398382797,SouthamptonTown Gop,SOUTHAMPTON TOWN GOP COMMITTEE,≤100,2
113932671295546,Elect Jason Ray McIntosh Breathitt County Constable District #3,Jason Ray Mcintosh,≤100,1
106224297647373,SAVE CWA,Chester Water Authority,≤100,1
100680755855980,Chris Watkins for Peoria County Sheriff,Christopher M Watkins,≤100,1
335619146784512,Electric Ratepayers Alliance,Electric Ratepayers Alliance,≤100,1
360291964044002,Rep Bill Straus,Bill Straus Committee,≤100,3
1864553013813808,Wisconsinloancenters,Patrick Alan Hanas,≤100,1
184365921612991,Friends of Denis Pitman,Denis Pitman,≤100,1
57401739949,Braver Angels,INSTITUTE FOR AMERICAN VALUES INC,≤100,1
6808755897,Governing,e.Republic,≤100,1
2234198490226588,Moving Saratoga Forward,Moving Saratoga Forward,≤100,1
106512705402847,Christine Hudson for Webb County Democratic Party Precinct 255 Chair,Christian Ochoa,≤100,1
106150231810428,"Melissa S. Myers for State Representative, District 40",Melissa Stefanie Gorman Myers,≤100,1
161930788865548,Head-to-Head Voting,Anthony F Maloley,≤100,3
102719695730284,Liberty Ukraine Foundation,These ads ran without a disclaimer,≤100,2
109860147036755,CHE Behavioral Health,These ads ran without a disclaimer,≤100,1
606218159749650,Justin Cummings for Third District Supervisor,Cummings for Supervisor 2022,≤100,2
108572971786942,Gillespie and Law for Moorestown Council,Gillespie & Law for Moorestown Council,≤100,1
109708589055955,Paul A. Pacheco,PEOPLE FOR PAUL,≤100,1
179690228751414,Ben Albritton,Advancing Florida Agriculture,≤100,3
22984054572,Numi Organic Tea,Numi Organic Tea,≤100,1
108900665041800,Adam McRorie for Rhea County Executive,Adam Charles Mcrorie,≤100,1
1353722684643583,EPF Media,EPF Media,≤100,4
107916771628190,Nick Spinner for Clerk-Recorder 2022,Nick Spinner for Clerk-Recorder 2022,≤100,1
464108870627841,Black Connect,These ads ran without a disclaimer,≤100,2
110026248356359,No on Measure E,Stacey Freeman Falls,≤100,2
183285718815021,Patrick J. Murphy,Taking The Hill LLC,≤100,6
104299831779270,Alamosa Citizen,Christopher Victor Lopez,≤100,2
134104883363126,Culinary Services Group,CULINARY SERVICES GROUP,≤100,1
379300279335357,Chicago Gig Alliance,Chicago Gig Alliance,≤100,1
227260441350163,Julie Willoughby for LD 17,Julie Ann Willoughby,≤100,1
64982236830,Alumni Association of the University of Michigan,These ads ran without a disclaimer,≤100,1
208351425933431,CDL Labor Logistics,These ads ran without a disclaimer,≤100,1
105127725526433,Laika Press,Laika Press,≤100,1
113218937662369,NorthWest tarrant county Republicans,Jason Clarence Ellis,≤100,1
101746171334965,Orange Medical Plan,These ads ran without a disclaimer,≤100,6
157882849714214,Friends of Mark Pugh for Senate,Friends of Mark Pugh,≤100,1
987663328003690,Cox For Rockdale,Larry Van Cox,≤100,1
898031340400244,State Representative Steve Meskers,State Representative Stephen Meskers,≤100,2
308868592975478,Paige Sayles for School Board,Paige Thompson Sayles,≤100,1
111006106975721,Celebration of Asher's Life,David J. Lubofsky,≤100,6
351373045538638,Timber Unity,Timber Unity PAC,≤100,1
68634638883,The Salvation Army Eastern Michigan Division,The Salvation Army Eastern Michigan Division,≤100,4
101288395857624,"Whitney McGinniss for DeKalb School Board, District 2",Whitney McGinniss Inc,≤100,3
1546819982246677,Michigan Talent,These ads ran without a disclaimer,≤100,1
333379600127592,Keicia Noelle Hare,These ads ran without a disclaimer,≤100,2
512638308928921,Jimmer glynn and alan rackin,James D Glynn,≤100,4
126492504123567,Michelle Parker,Protect Our Winters,≤100,5
104424278833063,Mitchell Skelton for State Representative - TN District 71,"Mitchell Skelton for State Representative, Sally Hughes Coultas, Treasurer",≤100,1
601434479982634,Rep. Sean Matthews,Delaware House Democratic Caucus,≤100,2
57419343393,Latino USA,Julio R Varela,≤100,1
2282923718431239,Kennedy Democrats,Kennedy Democrats,≤100,2
122110757854230,Wake County Libertarian Party,Libertarian Party of Wake County,≤100,1
486375924883030,Ron Noble for Congress,NOBLE FOR CONGRESS,≤100,1
224779367915009,Tim Reed - SD District 7 House,Tim Reed for District 7 House,≤100,1
357146712413,Olivia Diaz,City of Las Vegas,≤100,3
103362708847945,Elect Kenny Swift PVA,Kenneth Maurice Swift,≤100,2
615628355607126,Creative Society,Olga Simakova Schmidt,≤100,1
101836722458275,Affordable Care Updates,Net Worth Wealth Networks LLC,≤100,3
109603981531840,Todd for Leesburg Town Council,Todd Cimino-Johnson,≤100,1
103066022317572,John Adams for Columbus City Council District 5,John Adams for Columbus City Council District 5,≤100,1
103663615203673,Texans for Stronger Schools,Texans for Stronger Schools,≤100,1
113179094725991,Vincent morales,These ads ran without a disclaimer,≤100,1
110391061186502,Ted Engquist for Congress,TED ENGQUIST FOR CONGRESS,≤100,1
172986976214942,"Montag & Caldwell, LLC",MONTAG & CALDWELL LLC,≤100,2
161662481299117,Committee to Re-elect Judge Natalie Mai 2022,"The Committee to Re-Elect Judge Natalie Mai District Judge 2022, Dist. 7, Ofc. 5 - Ethics #10554",≤100,3
1398084963762434,Clila- Coalición De Líderes Latinos,Clila- Coalición De Líderes La,≤100,6
106417084969226,Krinn Evans for District Attorney,Krinn Evans for District Attorney,≤100,2
79743808136,NAIS -- National Association of Independent Schools,"NATIONAL ASSOCIATION OF INDEPENDENT SCHOOLS, INC.",≤100,1
1657107744577022,League of Women Voters of Ventura County,League of Women Voters of Ventura County,≤100,1
100675599292461,Kris Nall For Iowa,Kris Nall for Iowa,≤100,1
307897056026226,GreenDrop,These ads ran without a disclaimer,≤100,2
474199013021408,Javier Vargas For City Council 2022,Javier Vargas,≤100,2
136926283034065,National Center for Appropriate Technology - NCAT,These ads ran without a disclaimer,≤100,1
15594718143,United WE,United WE,≤100,1
111645401400990,Sean Kaufman for District 5 Cherokee County School Board,Sean Kaufman Campaign for District 5 School Board,≤100,1
164765750288754,Justin Chenette for County Commissioner,Justin M Chenette,≤100,2
102916385375901,Branden Krieger for Fargo City Commissioner,Branden Krieger,≤100,7
112293965464832,Columbus Education Association,These ads ran without a disclaimer,≤100,2
103257828507848,Ben Brown for Missouri,Ben Brown For Missouri,≤100,2
116898501727,Southeast Alaska Conservation Council,SOUTHEAST ALASKA CONSERVATION COUNCIL,≤100,1
111373037329,Representative Jeff Stenquist,Committee to Elect Jeff Stenquist,≤100,1
170794429644456,Ohio Air Quality Development Authority,Ohio Air Quality Development Authority,≤100,3
492976654078139,Right to Life of Ingham County,Right to Life of Ingham County,≤100,2
102658424682069,Beth Camp- Georgia House of Representative District 131,Elect Beth Camp for Georgia House of Representative District 131,≤100,1
106410961624591,Education Forward Arizona,COLLEGE SUCCESS ARIZONA,≤100,2
106304694414531,James Pruden,JIM PRUDEN FOR CONGRESS,≤100,1
110906241430152,Lorri Justice for Arkansas,Lorri Justice,≤100,2
110837831451812,Jake Stevens for Idaho,Jacob Andrew Stevens,≤100,2
172986536234003,"Elect Steve Bates, Oregon Senate District 26","Elect Steve Bates, Oregon Senate District 26",≤100,1
102154968623307,Vote Erik Swenk For Judge,"Committee To Elect Erik Swenk Seminole County Judge, Group 5",≤100,3
208876186220,Great Transition Initiative,"TELLUS INSTITUTE, INC.",≤100,2
108183548411824,Ben Derrick for Randolph County Judge,Ben Derrick,≤100,1
104808149558395,Armenian Youth Federation,These ads ran without a disclaimer,≤100,1
102381202239913,Nickisnotgreen,These ads ran without a disclaimer,≤100,7
644308565682800,Tanya Acker,Tanya Marie Acker,≤100,3
102200745778669,Dan Cuda for Montgomery County Council 2022,Community and Dan Cuda for Montgomery County Council2,≤100,1
108716131681664,Corbitt For Arkansas State House District 55 Conway Arkansas,Corbitt For Arkansas,≤100,1
330617944306531,Jerica Richardson,"Jerica for Cobb, Inc",≤100,5
271835899503405,Dr. Addison Bulosan,Addison Charles Suero Bulosan,≤100,1
118262608231577,Envinity,"Envinity, Inc",≤100,1
65727594614,Brandon Creighton,Friends of Brandon Creighton,≤100,2
108151828306114,Re-Elect Lynn Shue for Cabarrus County Commissioner,Committee to Re-Elect Lynn Shue - Cabarrus County Commissioner,≤100,2
106986341085385,MLE Of The Maury Seldin LLC,MLE Of The Maury Seldin LLC,≤100,1
64468870451,Premiere Speakers Bureau,Premiere Speakers Bureau,≤100,1
249467225254927,The Love > hate Project,LOVE GREATER THAN HATE PROJECT,≤100,1
102365802489382,Tramita tu visa,These ads ran without a disclaimer,≤100,1
168684909811810,Decatur County Right to Life,Patricia Cathleen Louagie,≤100,1
2060731744155300,CityServe,These ads ran without a disclaimer,≤100,1
110939343858914,Vote Chris McCullar,Elect Chris McCullar,≤100,2
105642998447861,Iowa News Share,Iowa News Share,≤100,1
103769532290827,Jones For Judge - Office #45,JONES FOR JUDGE COMMITTEE,≤100,1
