Page ID,Page name,Disclaimer,Amount spent (BRL)
339143484113783,Vereador Julio Cezar,Julio Jose De Andrade Filho,≤100
241140532664404,Fernanda Melchionna,Luiz Henrique De Oliveira Santos,≤100
130558143745099,Alex Manente,Alex Spinelli Manente,≤100
262677440504362,Deputado Gurgel,These ads ran without a disclaimer,≤100
259993134580613,Deputado Marcos Vieira,Deputado Marcos Vieira,≤100
301106093563904,Natália Bonavides,Natália Bastos Bonavides,≤100
183780101754734,Wagner Gockos,Wagner Luis Barbosa Gockos,≤100
110314097467509,Rostand Negromonte,Rostand Cysneiros Negromonte Filho,≤100
1735048733490337,Renan Machado Vereador,Renan Machado,≤100
727528134072647,Alexis Fonteyne,Alexis Joseph Steverlynck Fonteyne,≤100
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100
101179259239317,Reimar Rodrigues - Frutal,Reimar Rodrigues Alvarenga,≤100
278887206056242,Deputado Coronel Chrisóstomo,Coronel Chrisóstomo,≤100
105653532068013,União Contabilidade,These ads ran without a disclaimer,≤100
292827457544214,Professor Lupercio,Lupercio Carlos Do Nascimento,≤100
776505179033963,Ivo Studart - Psicologia e Logoterapia,These ads ran without a disclaimer,≤100
1165488993512231,Nossas,NOSSAS,≤100
100145909336494,Barbara Lis,These ads ran without a disclaimer,≤100
102064878791491,Hugo Filho Vereador,Mateus Meneses,≤100
100401895982254,Delegado Jardel,Jardel Guimaraes,≤100
1680360258941245,Luiz Gautério,Luiz Gautério,≤100
100192575152720,Adilson Stuzata,Jose Stuzata,≤100
2221324651421890,COFER Ferro e Aço,Julyana Rodrigues,≤100
262829777095884,Rodrigo Ashiuchi,Rodrigo Kenji De Souza Ashiuchi,≤100
106818781065732,João Cechinel,Joao Vitor Cechinel,≤100
0,Instagram User 3358359805,These ads ran without a disclaimer,≤100
100641868339264,Rodrigo de Oliveira,Rodrigo Oliveira,≤100
442464519152945,ADCDR,Fernando Ramos,≤100
387486228734054,Rodrigo Leal,These ads ran without a disclaimer,≤100
108585334990344,Deputado Pastor Daniel de Castro,These ads ran without a disclaimer,≤100
253647978173912,Denis Bomba,Denis Donizete Da Silva,≤100
104034214808842,Zé da Pantanal,Jose Carlos De Oliveira,≤100
102824124715074,Pr. Ricardo Braga,Ricardo Braga,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação Fernando Henrique Cardoso,≤100
170166996524709,Orlando Morando,Orlando Morando Junior,≤100
885582614794797,João Lira,These ads ran without a disclaimer,≤100
200625467004531,Luigi Rotunno,Luigi Rotunno,≤100
193453687358589,Arthur Virgílio Neto,Arthur Virgilio Neto,≤100
861706383886509,Prefeiturasul . Santa Rosa do Sul - SC,Maik De Matos,≤100
151836301607237,Lindomar Garçon,Everton Machado,≤100
1544903485815344,Carla Ayres,Vereadora Carla Ayres,≤100
113474264669885,Apoio o Deputado Ricardo Arruda,Ricardo Arruda,≤100
726792094131244,Césinha,Cesar Brizolara,≤100
107428967726405,paginamultipla,These ads ran without a disclaimer,≤100
472793443475122,KZ TV Vinhedo,Daniel Mazao Neubauer,≤100
150460038469774,Projeto Capacitar Brasil,These ads ran without a disclaimer,≤100
102771585438844,BPM - Bombeiro Aprendiz Mirim,These ads ran without a disclaimer,≤100
109128947316475,Lucas Caregnato,Lucas Caregnato,≤100
372830962750821,Dra. Regina,Regina Batagini,≤100
108814394810120,Cleange,Italo Reis,≤100
100760251909485,Portal 62AM,Portal 62 AM,≤100
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,≤100
311887468974835,Nilto Tatto,Nilto Tatto,≤100
1794443944124603,Rubinho Pinheiro,Rubens Lobato Pinheiro Neto,≤100
1675735129377741,Tv Aldeia,TV aldeia,≤100
236831226426262,Prefeitura de Arujá,These ads ran without a disclaimer,≤100
409733062460769,Beth Sahão,Elisabeth Sahao,≤100
1544493995819099,Roberto Cláudio,Ana Ribeiro,≤100
1435914996697376,Politize,These ads ran without a disclaimer,≤100
513793688827448,Coronel Vargas,João Ricardo Baptista VARGAS,≤100
111974548148075,Rafaela Garcia,Jakson Dos Santos Da Silva,≤100
1520765754908944,Professor Daniel Zabot,These ads ran without a disclaimer,≤100
101891558338136,Dr Lauri,Lauri Da Silva,≤100
324961467599874,Danilo Henrique,Danilo Henrique Sampaio Moreira,≤100
189605361051491,Renato Roseno,Renato Roseno de Oliveira,≤100
104669947982584,Vice Prefeitura Municipal de Prainha,Erivaldo Pereira Lopes Junior,≤100
1800545373542668,Ranzani Odontologia,These ads ran without a disclaimer,≤100
835979623170793,Vereadora Ana Paula,Anna Paula,≤100
326589317375630,Fernando Mineiro,Fernando Wanderley Vargas Da Silva,≤100
302089109817809,Páblo Lima,Pablo Lima,≤100
1824193201195501,ToFalando Canal,Carlos Andre De Souza Lima,≤100
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100
110010564830275,Matos Ribeiro Maria Advogada OABMG 161478,These ads ran without a disclaimer,≤100
146755278735889,Mauro Moraes,Mauro Moraes,≤100
108256131503729,Sá e Fentanes Advogados,Sá e Fentanes Advogados,≤100
106437991217603,RNCD,These ads ran without a disclaimer,≤100
209197412998657,Vereador Ricardo Bodinho,Leticia Souza,≤100
104952721609142,Bruno Gomides,Bruno Gomides,≤100
100664851580702,NF imports062,These ads ran without a disclaimer,≤100
978434875566536,Indira Couto,Indira Cruz Do Couto,≤100
683286871809469,Jornal a rua regional,Jornal A Rua,≤100
107027449485976,Boa Vista Supermercados,These ads ran without a disclaimer,≤100
102192048036578,Munique Marinho,Munique Marinho Vieira De Lima Batista,≤100
330480980492772,Arnaldo Maranhão,Arnaldo Maranhao Junior,≤100
398072440209318,Airton Souza,Marcos Junior Melchior,≤100
1742020175847008,Studium D' cachos,These ads ran without a disclaimer,≤100
106738281064444,Vereador Bruno Pacheco,Bruno Pacheco Da Costa,≤100
1082533645108250,Chapa Quente,These ads ran without a disclaimer,≤100
394955597207788,Deputada Lucinha,Lucia Helena Pinto De Barros,≤100
508569109204694,Daniel Trzeciak,Daniel Trzeciak,≤100
1176174529232553,Repercussão Paranhana,These ads ran without a disclaimer,≤100
986429884758357,Nego Silvio,Silvionei De Quadros,≤100
624910971205333,Joaquim Dias Dos Reis,Paulo Reis,≤100
105789034278535,G7mídia,G7 MÍDIA,≤100
112266671365996,Eleven ATS,These ads ran without a disclaimer,≤100
152511818789020,Coronel Sandro,Sandro Lucio Fonseca,≤100
1703010579956133,Eleições 2022 - Cursos Online,Curso Eleitoral,≤100
210674158971122,Link Monitoramento,These ads ran without a disclaimer,≤100
835946223123849,Grupo CCR,These ads ran without a disclaimer,≤100
242245683121407,Anderson Braciani,Anderson Braciani,≤100
107652611821495,Laju Produtos de Limpeza,These ads ran without a disclaimer,≤100
230038524205304,Ricardo Blattes,Ricardo Lovatto Blattes,≤100
193719533998484,Fundação Fernando Henrique Cardoso,These ads ran without a disclaimer,≤100
171796589907080,Vavá - Dr. Heber,Heber Neiva,≤100
480970632081749,"AGF Advice Consultoria Legislativa, Tributária e Empresarial",AGF Advice,≤100
115292856696170,Vereadora Andreia Silva,Francisca Silva,≤100
263288920407797,Academia Body Club - Nova Friburgo,These ads ran without a disclaimer,≤100
834368006613756,Divinews,Jose Passos,≤100
2298153830424797,Kassiano Souza,Kassiano Souza,≤100
179928885740669,Kaká,Erivelto Camara De Luna,≤100
1766247703655492,Chico Guarnieri,Francisco Guarnieri de Lima,≤100
1583146722015505,Lucas Ribeiro,Lucas Oliveira,≤100
118746196190793,Maluca por Milhas,These ads ran without a disclaimer,≤100
1389592177967243,Cassiano Ucker,Cassiano Ucker - Médico e Vereador,≤100
104265101331118,Sidiney Guedes,Sidiney Guedes,≤100
746167742077426,Prefeitura de Tabatinga,Marco Camillo Carvalho,≤100
2225838007656012,Cleber Benfica,These ads ran without a disclaimer,≤100
294014981150795,Jair Miotto Deputado Estadual,Jair Miotto,≤100
107647718406760,AECEEE,Luiz Schreiner,≤100
844549288949778,IBPAD - Instituto Brasileiro de Pesquisa e Análise de Dados,IBPAD - INSTITUTO BRASILEIRO DE PESQUISA E ANALISE DE DADOS LTDA - ME,≤100
246449672533960,Dr. Alexandre Olmedo,These ads ran without a disclaimer,≤100
101102943299198,Fórum da Liberdade,These ads ran without a disclaimer,≤100
183359601747261,Delta Nobre Geointeligência,Fernando Oliveira,≤100
105081040875215,A voz do povo,Valdenei Alves Samuel Lima,≤100
753511668114893,Vereadora Cristina Oliveira,Cristina Fernandes Oliveira,≤100
312920142094819,Deputado Dalmo Ribeiro,Dalmo Ribeiro,≤100
100323028514837,Paulo do raio x,Paulo Cardoso,≤100
184850416451748,Vox2You - Florianópolis,These ads ran without a disclaimer,≤100
303671377125969,Analice Enfermagem,Analice Fernandes,≤100
1820680171318208,Henri Clay Andrade,Henri Andrade,≤100
375349375824563,Waldemir Moka,Felipe Lopes,≤100
106308415121143,Politique - Detalhamento de Votos,Tiago Cabral,≤100
1378431515589204,Rodrigo Nogueira Diogo de Siqueira,Rodrigo Siqueira,≤100
417051221639632,George Soares,Deputado George Montenegro Soares,≤100
287394761444638,William Brigido,William dos Santos Brigido,≤100
720811611419588,Pilastro Engenharia,These ads ran without a disclaimer,≤100
433429730721072,Karoline Cavalcanti Advocacia,These ads ran without a disclaimer,≤100
106585991962255,Papobonpodcast,Fabio Bonassa,≤100
107873994166652,Analú Araújo Dias,Igor Coelho,≤100
107622785191632,Dara Lacerda,Maria Helena Pereira,≤100
211964975659703,João Paulo Rillo,João Paulo Rillo,≤100
104919554587728,Felipe Saliba,These ads ran without a disclaimer,≤100
101369682137955,Ideal Finanças,These ads ran without a disclaimer,≤100
1627312590817560,Paulo Bufalo,Paulo Bufalo,≤100
100545435114509,Adauto Lopes,Adauto Lopes da Silva,≤100
188165234534996,"Harger, Sandes & Rossi - Advocacia & Consultoria",These ads ran without a disclaimer,≤100
109833507834735,Edna Castro,Edna Aparecida Oliveira De Castro Vaca,≤100
1429268443954718,Mil Passos,These ads ran without a disclaimer,≤100
736310057090429,IDCAP - Instituto de Desenvolvimento e Capacitação.,These ads ran without a disclaimer,≤100
107996795008856,Florencio Neto,Raimundo Neto,≤100
1877959845813046,Paulo Mourão,Manoel Ataide De Melo Neto,≤100
646428579141615,Vereador Bahia do Lava Rápido,Jose Leandro Dos Reis Macedo,≤100
221127132007857,Fronteira Atual,Hilario Rosa,≤100
1965336463695449,Dra. Heloisa,Heloísa Guimarães,≤100
106750171891247,Carla Dicas,These ads ran without a disclaimer,≤100
155376544528599,Luiz Cirilo,Luiz Henrique Cirilo,≤100
348939091886220,Jornal Repercussão,These ads ran without a disclaimer,≤100
2033526680291109,Juarez Costa,Juarez Costa,≤100
253929428405791,Luciano Pinto,Luciano Silva,≤100
100404205760725,Dr. Hélio Braz e Advogados,Helio Souza,≤100
405656909576573,Corrente do Bem Brasilia,GENEROSIDADE.ORG,≤100
715928891795420,Vereador Enfermeiro Alexandre,Alexandre Dias,≤100
1695053064050841,Motel Platinum,These ads ran without a disclaimer,≤100
101359494988087,flaviobraga.to,Flavio Braga,≤100
1181832495204696,Prefeitura da Campanha,Prefeitura Municipal da Campanha,≤100
105835778708606,Felipe Paradigma,These ads ran without a disclaimer,≤100
1931989763744839,Gilson Marques,Agência Domp,≤100
348132602237751,Suzano Hoje - hojediario.com,Grupo Hoje de Comunicação,≤100
430757187020859,Conservadorismo Floripa,These ads ran without a disclaimer,≤100
108656464170480,lpedrofalcao,These ads ran without a disclaimer,≤100
357063848660564,Eleições 2022 Bahia,Kevin Lopes Bastos,≤100
460851790686104,Gil Cutrim,GILLIANO FRED NASCIMENTO CUTRIM,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
100776975344868,Vereador Marcos Martins - Perninha,Antonio Martins,≤100
107591521860050,Feira Agroecológica Comunitária,Rafaele Jacques,≤100
111827590180370,Gustavo Lacerda - BSF,Gustavo Lacerda,≤100
1402642849994500,Ricardo Vale,Ricardo Vale Da Silva,≤100
1731404663737562,Professor Euler,Vereador Professor Euler,≤100
164188247072662,Mídia NINJA,Mídia NINJA,≤100
1329451563749018,Faouaz Taha,Faouaz Taha,≤100
100516889134775,Alberto Mendes,Alberto Miguel Mendes de Paula,≤100
101171344603489,Claudinho Vereador Betim,Claudio Fernandes,≤100
752324974855919,Abramge,These ads ran without a disclaimer,≤100
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,≤100
106075447629731,Carlos Muniz,Carlos Eduardo Muniz Pacheco,≤100
359314460836674,Veus Saúde,VEUSTEC SERV DE INFORMATICA LTDA,≤100
1356775344434233,Pedro Gadelha,Pedro Ygor Gadelha Mota Dos  Santos,≤100
470071366394394,Agência Sindical,Agência Sindical,≤100
802654676545004,d.marin,These ads ran without a disclaimer,≤100
100951134723381,Andrei Barbosa,Andrei Aparecido Ribeiro De Souza Barbosa,≤100
1184256591650928,Michele Caputo,Michele Caputo Neto,≤100
101266765764212,Celebrites Today,Brunno Santos,≤100
629593537247319,Consult Assessoria,These ads ran without a disclaimer,≤100
330111343714737,RAPS Brasil,Rede de Ação Política pela Sustentabilidade,≤100
1085882971496519,Cristiano Teixeira Dantas,CRISTIANO DANTAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,≤100
304936020107271,Abidan Henrique,Abidan Henrique,≤100
200032886797292,Marcus Vinícius Vieira de Almeida,Marcus Almeida,≤100
108530854854863,Transmitindo,TRANSMITINDO.COM.BR,≤100
1550616154967838,Multiprev Aposentadorias revisões e benefícios - INSS.,Reginaldo Santos,≤100
1391233584453358,Bruxão Cavanha,Anderson Cavanha,≤100
1615499735412167,Emanuel Mota,Emanuel Maia Mota,≤100
642519585761623,Hilton Coelho,Hilton de Barros Coelho,≤100
110131064924192,estrategiasix,These ads ran without a disclaimer,≤100
789743564450303,Cabo Notícias TV,Cabo Notícias,≤100
187501771668875,ConsultaApê,These ads ran without a disclaimer,≤100
102691044661013,Dr.Bruno Chehade Pereira,Bruno Chehade Pereira,≤100
105006672214443,Miguel Cardoso,Djenifer Lutz,≤100
2075368736125985,Planejados Nova Bassano,These ads ran without a disclaimer,≤100
177519932998868,Josafá Anderson,Josafa Oliveira,≤100
1551160394910935,Amazonas1,Portal Amazonas 1,≤100
233383983778750,Edicarlos Vieira,These ads ran without a disclaimer,≤100
2077559892570460,Malu Fernandes,Maria Fernandes,≤100
102090164567824,Adnan El Sayed,Adnan Abdallah El Sayed,≤100
103685117882470,Marina Helena,Marina Helena Cunha Pereira Santos,≤100
809263982542100,Christovam Machado,Christovam Machado Do Espirito Santo,≤100
290773311288946,Chicão Vianna,Chicão Vianna,≤100
104369264236305,denismiyabara,These ads ran without a disclaimer,≤100
633741963475381,Vereador Moises Lavrinhas,Ivaldo Da Silva,≤100
103015684871449,Dr. Victor Linhalis,Victor Linhalis,≤100
585819101887947,Rodrigo Dorival Gomes,Rodrigo Gomes,≤100
112410537122610,Gabriella Carneiro,Gabriella Oliveira,≤100
500062550371876,Eduardo Azevedo,Eduardo Azevedo,≤100
1732926253645641,Xexéu Tripoli,JOSE REGINALDO NAZELLO DE ALVARENGA TRIPOLI,≤100
1447854568808657,Coronel Campos,Marcos Albuquerque,≤100
531890316970628,Vereador Paulo Rogério,Paulo Rogerio Leite Ribeiro,≤100
546658015536552,Dudu do Turismo,Carlos Miler,≤100
1261512060636817,Vereador Rafael Rabbers,Rafael Rabbers,≤100
206095982850228,Maria del Carmen,Maria Puga,≤100
229210725758269,André Porciuncula,Andre Esteves,≤100
112810551420443,Gisele Koslowski,Fonseca,≤100
1685294041703090,Márcio Colombo,Marcio Colombo,≤100
388476261503352,Prefeitura de Cambé,Trade Comunicação e Marketing Eireli,≤100
102081081390655,Alexandre Frota,Alexandre Frota De Andrade,≤100
100811908368521,Unidos pelo Brasil,Unidos pelo Brasil,≤100
758158584320959,Dr. Robson Siqueira,Robson Siqueira,≤100
534515443643939,Michel Sanchez,Michel Sanchez,≤100
0,Instagram User 5245487423,These ads ran without a disclaimer,≤100
103663208528604,Luciano Hang,Luciano Hang,≤100
869510053241010,Delegado Piquet,Delegado Piquet,≤100
101382095019948,Regis Capelinha,Reginaldo Rodrigues Azevedo,≤100
100566475029818,Silvio Adriano,Silvio Adriano Da Silva,≤100
295301523904650,Irlan Melo,Irlan Chaves de Oliveira Melo,≤100
300746227635,Betha Sistemas,These ads ran without a disclaimer,≤100
636180563060594,Talles Barreto,Talles Alves Barreto,≤100
1661425847518445,Gilberto Mello,Gilberto Schwarz de Mello,≤100
215529315462855,Guto Lopes,These ads ran without a disclaimer,≤100
203989899659570,Senador Organização Contábil,These ads ran without a disclaimer,≤100
804962649636705,Jaqueline Coutinho,These ads ran without a disclaimer,≤100
201092500494098,Habib Jarrouge,Habib Georges Jarrouge Neto,≤100
1527325357502746,Adv. Nara Kuhn Soares,These ads ran without a disclaimer,≤100
108158770898372,Vítor Azambuja,Vitor Santos De Azambuja,≤100
664271827012033,Gileno Gomes,Girlenio Gomes De Oliveira,≤100
453222238774465,Pastor Nehemias Araújo,Nehemias Araujo,≤100
394080733989702,Gugu Nader,Rubens Augusto Nader,≤100
488522157948560,Sebastião Rezende,Sebastião Machado Rezende,≤100
102936704604282,Ronaldo Tannus,Ronaldo Tannus,≤100
114891920363554,Raquel Possimoser,Raquel Possimoser,≤100
2069398596720028,Vereador Gelson Henrique,Gelson Henrique Santos Da Silva,≤100
1850833618491347,Luiz Carlos Vereador,Luiz Bittencourt,≤100
103802888145410,Professor PH,Professor PH,≤100
348957372218759,Jorge Amaral de Oliveira,Jorge Gilmar de Oliveira Amaral,≤100
335971900395296,Gil Torres,Gil Torres,≤100
161716947574963,Altair Silva,Altair Silva,≤100
100675561333761,Renata Gil,Renata Gil Alcantara Videira,≤100
1856088867830039,Lanchonete Quero+,These ads ran without a disclaimer,≤100
111060818179731,Deputado Tony Brito,Francisco Antonio Brito Moncao,≤100
100362912629349,Camilla Mendes,Artur Bonfim,≤100
103860570971224,José Bertotti,José Bertotti,≤100
184025188963947,Vereador Reginaldo Engenheiro Passos,Reginaldo Paulo Da Silva,≤100
534441843256873,Prefeitura Municipal de Osório,Edvanio Dias Goulart,≤100
1627940867221867,Instituto Alta Política,Instituto Alta Política,≤100
104516164725638,Marta Lança,Marta Lanca,≤100
1915064008740298,Carlim Imperador,Carlos Lopes Ribeiro,≤100
918387695158854,Primar Turismo,Vanessa Pavioti,≤100
668977946593461,Eva Valéria Lorenzato,Vanesa Lazzaretti,≤100
2398669613511168,Vereador Cabo Cassol,Max Anderson Piva Rocha,≤100
173044412815511,Marcelo Arar,Marcelo Arar,≤100
107590867631559,Rodolfo Vale,Rodolfo Sousa Folha Do Vale,≤100
598451070265230,Diário MS News,Diário MS News,≤100
165432287646099,Enrico Misasi,Enrico Misasi,≤100
110531927317644,Prof. Huelder - Vereador,Huelder Donizete Malagutti Ferreira,≤100
782673008428910,Joni Correia,CABN TV VIDEO PRODUCOES LTDA,≤100
0,Instagram User 1654740621,These ads ran without a disclaimer,≤100
181279859065154,Rui Reis Vereador,Rui Nazareno Silveira Reis,≤100
582396228542027,Helio Leite,HELIO LEITE DA SILVA,≤100
477220305955966,Vereador Alexandre do Sindicato,Alexandre do Sindicato,≤100
174868575897353,Museu Bispo do Rosario Arte Contemporânea,These ads ran without a disclaimer,≤100
115449086912280,Eduardo Cursino,EDUARDO CURÜ I U‘■,≤100
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100
